,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
RURRENABAQUE,tuberculosis y lepra,lepra multibacilar *,2010-01-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SOPACHUY,tuberculosis y lepra,lepra multibacilar *,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
VILLA TUNARI,tuberculosis y lepra,lepra multibacilar *,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
MONTEAGUDO,tuberculosis y lepra,lepra multibacilar *,2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PADILLA,tuberculosis y lepra,lepra multibacilar *,2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN BENITO,tuberculosis y lepra,lepra multibacilar *,2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN LORENZO(TJA),tuberculosis y lepra,lepra multibacilar *,2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TARIJA,tuberculosis y lepra,lepra multibacilar *,2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MONTEAGUDO,tuberculosis y lepra,lepra multibacilar *,2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,lepra multibacilar *,2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
RURRENABAQUE,tuberculosis y lepra,lepra multibacilar *,2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN IGNACIO DE VELASCO,tuberculosis y lepra,lepra multibacilar *,2010-06-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0
SAN LORENZO(TJA),tuberculosis y lepra,lepra multibacilar *,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN PEDRO,tuberculosis y lepra,lepra multibacilar *,2010-08-01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0
SIPE SIPE,tuberculosis y lepra,lepra multibacilar *,2010-08-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
COCHABAMBA,tuberculosis y lepra,lepra multibacilar *,2010-10-01,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,8.0,3.0,11.0
VILLA RIVERO,tuberculosis y lepra,lepra multibacilar *,2010-10-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0
VILLA TUNARI,tuberculosis y lepra,lepra multibacilar *,2010-10-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
IXIAMAS,tuberculosis y lepra,lepra multibacilar *,2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
VILLA TUNARI,tuberculosis y lepra,lepra multibacilar *,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0
