,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,0,0,10,2,1,1,11,3,14
MONTERO,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3
SIPE SIPE,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
TARIJA,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TOTORA(CBBA),tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
YOTALA,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CORO CORO,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,1,6,4,4,1,0,6,10,16
LAJA,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
PALOS BLANCOS,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TARIJA,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
VACAS,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
BERMEJO,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CORIPATA,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,3,7,2,11,3,1,8,19,27
