,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,
ACHACACHI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,0,1,1,1,1,2
BETANZOS,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,1,0,0,0,1,1
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,0,0,1,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,7,6,1,2,8,8,16
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,6,3,15,12,21,15,36
EL PUENTE(TJA),"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,9,7,1,4,10,11,21
MONTERO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,3,0,0,0,3,0,3
ORURO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,3,2,4,2,7,4,11
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,2,1,0,1,2,3
PUCARANI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,0,0,1,0,1,1
PUNATA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,0,1,1,1,1,2
QUILLACOLLO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,1,1,0,1,1,2
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2020-01-01,0,0,0,1,0,1,1
