,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
BETANZOS,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARAPARI,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,3
COCHABAMBA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,3,2,5
COMARAPA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COROICO,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL PUENTE(STC),intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS CBBA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
MAIRANA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,5,0,5
PADILLA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
PASORAPA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PATACAMAYA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
QUIRUSILLAS,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAMAIPATA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
SAN ANDRES,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN JULIAN,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN RAMON BENI,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,1,0,0,1,1,0,1,1,2,0,2,0,0,0,1,0,8,2,10
VALLEGRANDE,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,0,4
VILLA VACA GUZMAN (MUYUPAMPA),intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
YAPACANI,intoxicaciones,otros plaguicidas/insecticidas,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CAMARGO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
COCHABAMBA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,2,4
COMARAPA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ENTRE RIOS CBBA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MAIRANA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
MOCOMOCO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTEAGUDO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
PUERTO CARABUCO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,4,2,6
QUILLACOLLO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RAQAYPAMPA(ETA),intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAIPINA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAMAIPATA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3,4
SUCRE,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOMINA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,3
VINTO,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
YACUIBA,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YAPACANI,intoxicaciones,otros plaguicidas/insecticidas,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3
CHUMA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,25,1,7,1,0,0,0,0,0,0,32,2,34
COCHABAMBA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,3
CULPINA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL ALTO,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL PUENTE(TJA),intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS CBBA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,2,4
LA ASUNTA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3
LAJA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
MAIRANA,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
MONTERO,intoxicaciones,otros plaguicidas/insecticidas,2024-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
