,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3
ASCENCION DE GUARAYOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,4
AYO AYO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
BETANZOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BOYUIBE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,5
CAMARGO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,1,2,0,4,2,1,1,0,2,0,0,0,0,2,0,0,2,0,1,9,9,18
CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
CAPINOTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
CARACOLLO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,4
CARAPARI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,1,2,2,1,3,2,1,4,5,1,1,0,4,5,2,16,19,35
CHALLAPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHIMORE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CLIZA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,3,5
COBIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,4,5,9
COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,5,2,30,19,32,26,21,7,1,5,3,6,0,1,0,2,2,2,94,70,164
COLCAPIRHUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,4,6
COLQUECHACA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COMARAPA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
COTOCA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
CUATRO CAÑADAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,2,0,0,0,2,4,1,0,2,1,0,0,0,0,1,1,1,1,0,2,9,9,18
ENTRE RIOS CBBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,4
GUAYARAMERIN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
HUANUNI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,4,3,2,2,1,0,0,1,1,2,0,2,0,0,1,1,9,11,20
LA ASUNTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,4
LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,1,0,0,6,10,10,4,6,5,3,1,1,7,1,4,0,3,3,2,30,37,67
LAGUNILLAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,2,2,0,0,2,1,1,0,1,0,1,0,0,1,1,0,8,4,12
MINEROS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,1,3,4,1,1,3,0,1,0,1,6,5,1,0,0,2,2,4,15,20,35
MIZQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,3
MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,0,2,4,1,0,0,0,2,0,0,0,1,0,0,6,7,10,17
OKINAWA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,2,4
ORURO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,1,0,0,0,3,2,0,0,0,0,2,3,1,3,0,0,1,3,8,11,19
PADILLA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3
PAILON,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,3,4,8,4,9,3,5,5,0,3,0,0,1,2,1,2,1,0,0,2,28,25,53
PASORAPA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PATACAMAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POCONA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,4
POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,3,9,1,6,5,6,7,10,20,6,6,5,9,3,9,46,60,106
PUNATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,2,3,1,1,1,0,0,0,2,0,0,0,0,0,0,1,6,5,11
QUILLACOLLO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,2,0,0,1,2,6,6,12
RIBERALTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,3,2,0,2,3,0,0,0,0,0,0,1,0,0,1,0,7,5,12
SACABA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,1,0,0,0,1,0,2,0,3,0,1,0,2,2,1,0,2,1,0,1,13,4,17
SACABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAMAIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN CARLOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN IGNACIO DE VELASCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,1,2,0,1,1,0,0,1,2,4,0,4,0,2,2,0,1,5,7,19,26
SAN JULIAN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,4,4,8
SAN MATIAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,4
SAN RAMON BENI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,2,1,0,0,14,2,8,5,5,2,7,4,12,7,6,10,1,2,0,2,55,35,90
SANTA ROSA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,1,2,0,0,0,1,1,1,3,0,1,0,0,1,0,5,6,11
SANTA ROSA DEL SARA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIAGO DE MACHACA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SHINAOTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2024-01-01,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,3,4
