,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
COBIJA,infecc. de transmision sexual,vih poblacion en general,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,vih poblacion en general,2010-01-01,0,0,0,0,0,0,0,1,4,1,1,1,5,3,8
ORURO,infecc. de transmision sexual,vih poblacion en general,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PAILON,infecc. de transmision sexual,vih poblacion en general,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ROBORE,infecc. de transmision sexual,vih poblacion en general,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COCHABAMBA,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,0,0,0,0,1,0,3,7,1,0,0,7,5,12
LA PAZ,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTERO,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,2,1,0,0,0,0,0,0,1,0,0,1,3,4
ORURO,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PORTACHUELO,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
TARIJA,infecc. de transmision sexual,vih poblacion en general,2010-02-01,0,0,0,0,0,0,4,1,4,11,0,0,8,12,20
COBIJA,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,0,2,5,4,0,0,5,6,11
LA PAZ,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,2,5,3,8,0,0,5,13,18
ROBORE,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih poblacion en general,2010-03-01,1,0,1,0,0,0,0,0,0,1,0,0,2,1,3
SUCRE,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,infecc. de transmision sexual,vih poblacion en general,2010-03-01,0,0,0,0,0,0,22,2,5,2,0,0,27,4,31
COBIJA,infecc. de transmision sexual,vih poblacion en general,2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
