,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
CAMIRI,infecc. de transmision sexual,vih mujer embarazada,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,infecc. de transmision sexual,vih mujer embarazada,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTERO,infecc. de transmision sexual,vih mujer embarazada,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
HUARACAJE,infecc. de transmision sexual,vih mujer embarazada,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUNATA,infecc. de transmision sexual,vih mujer embarazada,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN JULIAN,infecc. de transmision sexual,vih mujer embarazada,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2010-02-01,0,0,0,0,0,0,0,1,0,4,0,0,0,5,5
SUCRE,infecc. de transmision sexual,vih mujer embarazada,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TARIJA,infecc. de transmision sexual,vih mujer embarazada,2010-02-01,0,0,0,0,0,0,0,6,0,10,0,0,0,16,16
CAPINOTA,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
EL ALTO,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUAYARAMERIN,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
HUANUNI,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,1,0,14,0,0,0,15,15
MONTERO,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TARIJA,infecc. de transmision sexual,vih mujer embarazada,2010-03-01,0,0,0,0,0,0,0,3,0,8,0,0,0,11,11
COCHABAMBA,infecc. de transmision sexual,vih mujer embarazada,2010-04-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
EL TORNO,infecc. de transmision sexual,vih mujer embarazada,2010-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
