,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
AIQUILE,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
BAURES,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BUENA VISTA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
CAMIRI,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,1,0,5,1,0,1,6,7
COBIJA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCAPATA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,1,1,0,0,1,7,16,19,10,2,7,29,35,64
COLCAPIRHUA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
EL ALTO,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,1,2,11,33,1,1,13,36,49
EL TORNO,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ENTRE RIOS TRJ,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,infecc. de transmision sexual,ulcera genital,2010-01-01,2,0,1,0,0,0,0,0,0,0,0,0,3,0,3
IRUPANA (VILLA DE LANZA),infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,1,0,8,0,1,0,10,10
LA PAZ,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,4,10,1,0,5,10,15
LLALLAGUA,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTEAGUDO,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MORO MORO,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ORURO,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PAILON,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,1,1,1,5,0,0,2,6,8
PUERTO QUIJARRO,infecc. de transmision sexual,ulcera genital,2010-01-01,0,0,0,0,0,0,0,4,0,7,0,0,0,11,11
