,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
ASCENCION DE GUARAYOS,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,1,0,0,0,1,0,1
BERMEJO,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,0,1,0,1,0,2,2
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,1,0,1,0,2,0,2
TEOPONTE,mortalidad,muerte  menor de 5 anos por diarrea,2010-01-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,1,1,1,1,2
GUANAY,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,0,1,0,1,1
LA ASUNTA,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,1,0,0,0,1,1
ROBORE,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,0,1,0,1,1
SANTA ROSA DEL SARA,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,1,0,0,0,1,1
VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2010-02-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,1,0,0,2,1,2,3
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,2,0,0,0,2,0,2
ORURO,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,1,1,0,0,1,1,2
ROBORE,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,0,1,0,1,0,2,2
TARIJA,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad,muerte  menor de 5 anos por diarrea,2010-03-01,2,0,0,0,2,0,2
ENTRE RIOS CBBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,0,1,0,1,0,1
LA GUARDIA,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,1,0,0,0,1,1
ORURO,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,1,0,0,0,1,0,1
PELECHUCO,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,0,0,1,0,1,1
REYES,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,0,0,1,0,1,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,0,1,1,1,1,2
TORO TORO,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,0,1,0,1,0,1
UYUNI,mortalidad,muerte  menor de 5 anos por diarrea,2010-04-01,0,1,0,0,0,1,1
ACACIO,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,1,1,0,0,1,1,2
LLALLAGUA,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,1,0,0,0,1,1
PUCARANI,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,0,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,0,1,1,1,1,2
TACOBAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-05-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,0,3,0,3,0,3
ORURO,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,1,0,0,0,1,0,1
RAVELO,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,4,0,0,0,4,4
SUCRE,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,1,0,0,0,1,1
TARVITA,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,1,0,0,0,1,1
TINGUIPAYA,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,0,0,1,0,1,1
YAPACANI,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,1,0,0,0,1,1
YOCALLA,mortalidad,muerte  menor de 5 anos por diarrea,2010-06-01,0,0,0,1,0,1,1
ACACIO,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,0,1,2,1,2,3
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,0,1,0,1,0,1
PADCAYA,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,2,0,0,0,2,0,2
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte  menor de 5 anos por diarrea,2010-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,1,0,0,0,1,0,1
CONCEPCION,mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,0,0,1,0,1,0,1
EL CHORO,mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-08-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2010-09-01,1,1,0,1,1,2,3
MIZQUE,mortalidad,muerte  menor de 5 anos por diarrea,2010-10-01,0,0,1,0,1,0,1
POJO (CBBA),mortalidad,muerte  menor de 5 anos por diarrea,2010-10-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte  menor de 5 anos por diarrea,2010-10-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-10-01,1,0,0,0,1,0,1
CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,1,0,0,1,1,1,2
LLALLAGUA,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,1,0,0,0,1,1
MONTERO,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2010-11-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte  menor de 5 anos por diarrea,2010-12-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte  menor de 5 anos por diarrea,2010-12-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte  menor de 5 anos por diarrea,2010-12-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2010-12-01,0,0,1,0,1,0,1
