,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-01-01,1,1,0,0,1,1,2
"COLCHA ""K""","mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-01-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-01-01,0,0,0,1,0,1,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-01-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-01-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-02-01,3,2,0,0,3,2,5
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-02-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-02-01,1,0,0,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-02-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-02-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,8,5,0,0,8,5,13
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,0,1,0,0,0,1,1
LA ASUNTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,2,1,0,0,2,1,3
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,2,0,0,0,2,0,2
QUILLACOLLO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-03-01,1,2,0,0,1,2,3
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-04-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-04-01,7,8,0,0,7,8,15
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-04-01,2,0,0,0,2,0,2
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-04-01,3,1,0,0,3,1,4
MOROCHATA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-04-01,0,0,0,1,0,1,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-04-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-05-01,3,3,0,0,3,3,6
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-05-01,0,3,1,0,1,3,4
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-05-01,1,2,0,0,1,2,3
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-05-01,0,1,0,0,0,1,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-05-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-06-01,1,3,0,0,1,3,4
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-06-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-06-01,1,3,0,0,1,3,4
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-07-01,6,4,0,0,6,4,10
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-07-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-08-01,1,5,0,0,1,5,6
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-08-01,1,0,0,0,1,0,1
EL CHORO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-08-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-09-01,3,4,0,0,3,4,7
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-09-01,3,0,0,0,3,0,3
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-09-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-09-01,1,2,0,0,1,2,3
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-10-01,3,1,0,0,3,1,4
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-10-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-10-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-10-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-11-01,2,2,0,0,2,2,4
COTAGAITA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-11-01,0,0,1,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-11-01,1,0,0,0,1,0,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-11-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-12-01,3,4,0,1,3,5,8
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-12-01,0,1,0,0,0,1,1
TAPACARI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-12-01,0,0,0,1,0,1,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2017-12-01,0,0,0,1,0,1,1
