,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
ACACIO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,10,0,0,0,10,0,10
CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,0,1,1,1,1,2
CHALLAPATA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,2,0,0,0,2,0,2
CLIZA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,1,0,2,0,2
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,11,8,1,0,12,8,20
COROICO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,2,0,0,1,2,3
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,4,2,8,4,12,6,18
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,3,3,3,3,6,6,12
LAGUNILLAS,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,0,0,1,0,1,1
LLALLAGUA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,0,0,1,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,2,5,0,0,2,5,7
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,4,3,0,0,4,3,7
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,1,0,2,0,2
PUNATA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,0,0,1,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,2,0,0,1,2,3
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,0,0,1,0,1
SACABA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,2,2,3,2,5
SAMAIPATA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,5,3,1,5,6,8,14
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,5,0,0,0,5,5
TACOBAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,0,0,1,0,1,0,1
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,3,0,0,1,3,1,4
UYUNI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,0,0,1,0,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,2,0,0,0,2,0,2
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,2,1,0,0,2,1,3
ZUDAÑEZ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-01-01,1,0,0,0,1,0,1
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,1,1,1,1,2
CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,7,6,1,0,8,6,14
COROICO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,4,3,3,3,7,10
EL TORNO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,2,0,0,0,2,0,2
ENTRE RIOS TRJ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,1,0,0,0,1,1
ESCOMA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,1,0,1,1
HUANUNI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
ICLA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,2,0,0,0,2,0,2
INCAHUASI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,2,0,2,0,2
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,4,5,8,8,12,13,25
LLALLAGUA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,1,1,1,1,2,3
LLICA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,1,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,5,6,0,0,5,6,11
PALOS BLANCOS,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,1,0,0,0,1,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,3,0,0,1,3,4
PRESTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
PUCARANI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,2,0,2,2
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
QUILLACOLLO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,2,1,2,1,3
SACABA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,2,1,2,1,3
SAN ANDRES,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,1,0,1,0,1
SAN BORJA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,6,3,1,2,7,5,12
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,2,4,0,0,2,4,6
TAPACARI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,1,0,1,1
TARABUCO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,1,0,1,1
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,2,1,0,0,2,1,3
TEOPONTE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,1,0,1,1
TURCO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,0,1,0,1,1
UYUNI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,0,1,1,1,1,2
VILLAZON,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,0,1,0,0,0,1,1
WARNES,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-02-01,1,0,0,0,1,0,1
ACHACACHI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,2,0,2,0,2
AIQUILE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
ARBIETO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
CALAMARCA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
CAPINOTA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,1,0,1,0,1
CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,1,1,1,2
CHARAGUA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
CLIZA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,11,5,2,1,13,6,19
COROICO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,7,1,9,4,16,5,21
EL PUENTE(STC),"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
EL TORNO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
ESCOMA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,1,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,7,8,11,3,18,11,29
LLALLAGUA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,2,0,2,0,2
ORURO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,5,4,0,0,5,4,9
POCOATA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,2,0,2,2
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,5,2,0,0,5,2,7
PUERTO GONZALO MORENO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,1,0,0,1,1,2
SACABA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,1,1,1,1,2,3
SACACA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,1,0,2,0,2
SAN BUENA VENTURA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,1,2,2,2,4
SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,1,0,2,0,2
SANTA ANA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,6,8,5,3,11,11,22
SHINAOTA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,3,0,0,0,3,3
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,3,1,0,0,3,1,4
TACOBAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,0,0,1,0,1
TARABUCO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,1,0,0,0,1,1
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,2,0,0,0,2,0,2
TOMINA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,0,0,0,1,0,1,1
WARNES,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-03-01,1,0,1,1,2,1,3
AIQUILE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,1,0,0,0,1,1
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,0,2,0,2,0,2
CAPINOTA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,0,1,0,1,0,1
CHARAGUA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,0,4,1,4,1,5
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,10,7,0,2,10,9,19
COLCAPIRHUA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,0,2,0,2,0,2
COLQUENCHA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,0,0,1,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,2,1,4,1,6,2,8
IRUPANA (VILLA DE LANZA),"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,4,3,9,2,13,5,18
MONTEAGUDO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,2,3,0,1,2,4,6
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,3,5,0,0,3,5,8
PRESTO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,0,1,0,1,0,1
PUNATA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,1,0,0,0,1,1
QUILLACOLLO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,2,0,0,0,2,2
ROBORE,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,1,0,0,0,1,0,1
SACACA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,1,0,0,0,1,0,1
SAN BORJA,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,2017-04-01,0,1,0,0,0,1,1
