,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,6,0,6
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,2,0,1,0,9,0,9
COCAPATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,1,6,3,9
COLOMI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CONCEPCION,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,5,2,7
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,1,1,0,5,4,9
FILADELFIA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUANAY,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,1,4
HUACARETA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,1,0,0,1,1,1,0,2,1,0,0,2,0,0,0,6,3,9
LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,1,1,7,1,8
LLALLAGUA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,1,3,6,5,11
MONTERO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,3
ORURO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,1,0,0,0,13,0,13
PORVENIR,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
PUERTO RICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,11,11
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,1,1,0,0,0,0,3,2,2,0,0,0,6,1,12,4,16
PUNATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
QUILLACOLLO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
REYES,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,3
RIBERALTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,5,0,5
RURRENABAQUE,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SACABA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
SAN BORJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
SHINAOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,1,1,5,6,11
SIPE SIPE,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SUCRE,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TRINIDAD,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,1,5,6
TUPIZA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-01-01,0,0,0,0,0,0,0,1,2,0,0,2,4,2,5,0,1,0,0,0,12,5,17
ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
BOLPEBRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,3,1,4
CARAPARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,1,0,0,3,4,7
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,3,5
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,3,3,4,7
CONCEPCION,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,4,0,9,3,12
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,8,0,8
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,5,3,8
IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,1,4
LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,5,2,7
LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,0,1,0,0,1,7,3,10
ORURO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,4
PUERTO RICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2023-02-01,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,3,6,0,12,4,16
