,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,2,1,0,4,1,0,5,2,3,3,0,0,0,0,0,0,11,10,21
CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,0,2,1,0,0,0,7,2,11,2,1,2,4,4,5,13,29,42
EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,2,2,2,0,2,1,0,1,0,0,0,0,6,4,10
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,1,0,1,2,16,11,30,49,38,41,28,34,79,98,23,23,15,23,23,21,254,302,556
ICLA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,4,1,5
IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,1,2,1,2,1,1,3,10,2,3,0,0,0,0,1,19,9,28
LA GUARDIA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
LA PAZ,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,1,0,2,1,9,10
MONTEAGUDO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,2,0,0,0,4,5,9
NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,1,0,0,0,4,4,8
PADILLA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,6
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,3,1,0,1,4,0,2,0,0,0,1,0,0,0,10,2,12
PUERTO RICO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,2,2,8,1,1,3,13,6,5,0,0,0,0,0,29,12,41
PUERTO SUAREZ,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,2,3,14,6,6,3,4,1,0,0,26,13,39
REYES,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,1,0,1,0,6,3,0,2,1,1,9,6,2,0,0,0,1,1,21,13,34
RIBERALTA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,1,0,2,9,10,19,11,24,24,28,15,76,47,14,15,13,15,13,10,196,150,346
RURRENABAQUE,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
SAIPINA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,1,1,0,1,3,1,0,3,1,3,5,6,18,14,8,7,6,7,7,10,49,53,102
SAN IGNACIO DE VELASCO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,2,0,2,1,0,2,3,0,3,3,1,2,9,2,20,10,30
SAN JOSE DE CHIQUITOS,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,2,0,3,0,0,3,5,2,4,3,2,2,0,0,0,0,16,10,26
SAN LORENZO(PND),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,4,2,4,6,12,9,7,7,22,9,4,2,2,2,3,0,58,37,95
SAN MIGUEL DE VELASCO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,2,1,2,3,1,3,3,2,0,1,1,3,2,0,11,13,24
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,4
SANTA ROSA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,1,0,1,1,5,0,5,7,0,1,0,0,0,1,12,10,22
SENA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,1,1,5,4,8,4,11,6,5,4,14,12,6,2,4,0,2,0,56,33,89
SOPACHUY,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,2,2,7,0,1,0,0,1,1,4,11,15
SUCRE,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,1,7,8
TARABUCO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,7,7
TOMINA,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
VILLA NUEVA (LOMA ALTA),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
VILLA SERRANO,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,1,4,0,0,0,2,0,0,0,7,1,1,2,2,5,2,9,18,27
VILLA VACA GUZMAN (MUYUPAMPA),enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,1,1,0,0,0,2,8,10
YAMPARAEZ,enfermedades transmitidas por vectores (etv),malaria,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,2,6,8
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,1,0,2,0,4,0,3,0,0,0,1,1,11,1,12
CHARAGUA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,2,9,7,16,10,26
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,4,0,4
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,1,1,1,6,1,21,1,6,1,1,5,6,10,41,51
COTOCA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL PUENTE(TJA),enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,3,0,1,4,6,2,6,2,4,1,0,12,0,2,3,3,9,4,32,30,62
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,6
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,2,4,6
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,3,4,23,12,41,34,28,40,32,31,80,112,22,34,23,29,39,32,291,328,619
HUACAYA (VILLA DE HUACAYA),enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,2,4
IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,1,0,0,1,0,2,2,0,6,5,5,23,8,4,2,3,1,0,1,38,26,64
LA PAZ,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,1,0,1,0,2,2,0,1,0,2,1,7,0,0,1,1,3,2,9,15,24
MONTEAGUDO,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,1,0,3,1,0,2,0,0,3,6,1,2,0,1,0,1,8,13,21
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0,6,1,7
PADILLA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,1,8,9
POROMA,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
PRESTO,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,7,7
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,0,0,6,0,0,1,2,0,3,2,1,1,0,0,1,0,13,4,17
PUERTO RICO,enfermedades transmitidas por vectores (etv),malaria,2023-02-01,0,0,0,0,1,0,2,1,1,1,2,0,6,4,4,0,0,0,0,0,16,6,22
