,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ALTO BENI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ARAMPAMPA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARANI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
ARBIETO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ARQUE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,2,0,1,2,1,0,0,0,3,3,0,0,0,0,0,0,7,5,12
BETANZOS,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,3
BUENA VISTA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAIROMA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"CAIZA ""D""",otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,6
CAMIRI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CAPINOTA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,2,4
CARACOLLO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARANAVI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CARAPARI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,4,2,6
CARIPUYO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CHAQUI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5
CHARAGUA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3
CHIMORE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,0,1,1,1,0,1,1,3,0,0,0,0,0,7,2,9
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,3
CKOCHAS,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,6,8,2,0,5,2,3,9,8,9,0,1,0,1,1,8,25,38,63
COLCAPIRHUA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3
COLOMI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COLPA BELGICA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CONCEPCION,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CORIPATA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3
CORQUE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COTOCA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,6,3,9
CUATRO CAÑADAS,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CUEVO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3
CULPINA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,3,2,5
EL PUENTE(STC),otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,0,0,0,0,1,6,7
EL PUENTE(TJA),otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3
EL TORNO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,3,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,4,5,9
ENTRE RIOS CBBA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,1,1,2,1,0,0,0,3,2,4,0,1,0,0,4,1,9,11,20
FERNANDEZ ALONSO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4,1,5
FILADELFIA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
HUANUNI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ICLA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3
IRUPANA (VILLA DE LANZA),otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
IXIAMAS,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA ASUNTA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3
LA GUARDIA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
LA PAZ,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,1,0,0,2,6,8
LAGUNILLAS,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHARETI,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,2,10,12
MAGDALENA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
MAIRANA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
MECAPACA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
MINEROS,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MIZQUE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,4,1,5
MOJINETE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MOJOCOYA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTEAGUDO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,2,3,3,1,1,0,0,0,0,2,0,0,0,0,0,0,6,6,12
MORO MORO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OKINAWA,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
OMEREQUE,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,3
ORURO,otras infecciones,n de personas con picadura de animales ponzonosos,2018-01-01,0,0,0,0,0,1,1,1,2,2,0,0,1,3,0,0,0,1,1,0,5,8,13
