,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL ALTO,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
ORURO,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ROBORE,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-01-01,0,2,0,0,1,3,1,0,0,0,0,0,1,2,0,0,0,1,0,0,3,8,11
URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2023-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MACHARETI,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,6
SIPE SIPE,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA CHARCAS,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VINTO,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ZUDAÑEZ,sospecha diagnostica,sarampion / rubeola,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,6
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
INCAHUASI,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MACHARETI,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
ORURO,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,6,7
ROBORE,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SOPACHUY,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,4
TARIJA,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA RIVERO,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
VINTO,sospecha diagnostica,sarampion / rubeola,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2023-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-04-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2023-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,sarampion / rubeola,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2023-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-04-01,1,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,7
SUCRE,sospecha diagnostica,sarampion / rubeola,2023-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AZURDUY,sospecha diagnostica,sarampion / rubeola,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2023-05-01,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,3
EL TORNO,sospecha diagnostica,sarampion / rubeola,2023-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-05-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SUCRE,sospecha diagnostica,sarampion / rubeola,2023-05-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-06-01,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5
VILLA SERRANO,sospecha diagnostica,sarampion / rubeola,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLAZON,sospecha diagnostica,sarampion / rubeola,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MIZQUE,sospecha diagnostica,sarampion / rubeola,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2023-07-01,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,6
SUCRE,sospecha diagnostica,sarampion / rubeola,2023-07-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BATALLAS,sospecha diagnostica,sarampion / rubeola,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,sarampion / rubeola,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,sarampion / rubeola,2023-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
