,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,2,0,1,1,2,0,1,2,2,1,0,0,0,0,1,1,9,5,14
BELLA FLOR,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,2,0,2,0,0,0,1,4,4,0,0,1,1,0,1,6,11,17
BUENA VISTA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,2,11,0,5,13,2,7,0,4,0,0,19,26,45
CABEZAS,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,1,9,10
CAMIRI,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,2,3,3,1,1,1,0,2,1,2,2,0,1,0,0,0,1,9,11,20
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,1,0,1,1,1,0,3,2,0,0,1,1,0,0,0,0,0,0,7,4,11
CHARAGUA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4,2,6
COBIJA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,3,2,1,3,4,1,1,0,0,7,1,1,1,0,1,0,12,14,26
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,1,1,1,0,0,1,3,1,3,0,1,0,1,0,10,3,13
COLCAPIRHUA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLOMI,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
COTOCA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,5,1,6,6,2,3,2,2,3,4,0,2,0,0,1,0,19,18,37
CUATRO CAÑADAS,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,4,2,4,8,2,5,4,2,5,18,1,2,0,2,3,3,23,42,65
CUEVO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
EL TORNO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,6,4,7,9,5,7,5,7,4,13,6,0,2,1,5,0,40,41,81
ENTRE RIOS CBBA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,0,0,0,4,5,9
EXALTACION,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
FERNANDEZ ALONSO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4
GENERAL SAAVEDRA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,3,4,7
GUANAY,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3
GUAYARAMERIN,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,2,0,0,1,6,5,4,6,5,0,1,3,0,0,0,0,0,0,18,15,33
HUACARAJE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,2,5,7
HUACARETA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,2,1,2,1,0,0,0,1,0,0,1,1,0,1,0,1,5,6,11
HUACAYA (VILLA DE HUACAYA),sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA ASUNTA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,4,3,7
LA GUARDIA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,0,4,3,0,1,0,0,0,2,0,0,0,0,0,0,5,6,11
LA PAZ,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MAIRANA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,1,0,0,5,3,8
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,1,0,0,1,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,3,6,9
MINEROS,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,1,0,2,0,2,3,4,4,0,1,0,8,0,0,2,2,2,1,13,19,32
MONTERO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,1,0,0,9,12,22,11,9,14,9,5,2,11,2,5,0,4,1,2,54,65,119
OMEREQUE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2,3,5
PAMPA GRANDE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3
PORTACHUELO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,3,5
PUERTO GONZALO MORENO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO QUIJARRO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,5,1,6
QUILLACOLLO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ROBORE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,3
RURRENABAQUE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,0,0,4,1,1,1,1,2,5,0,1,0,0,3,1,8,13,21
SACABA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
SAMAIPATA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,3,0,5,3,2,2,3,2,4,5,0,0,1,0,0,1,18,13,31
SAN BORJA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
SAN BUENA VENTURA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
SAN CARLOS,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,2,0,1,1,0,2,1,1,4,0,0,1,1,0,1,5,10,15
SAN JOAQUIN,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN JULIAN,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3
SAN PEDRO,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,3,4,2,1,3,1,1,0,0,0,0,0,0,6,9,15
SAN RAFAEL,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,3
SANTA ANA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,2,1,1,0,0,2,2,0,1,0,2,0,1,3,9,12
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,2,3,10,8,114,116,290,242,199,152,85,88,229,325,55,81,36,63,38,67,1058,1145,2203
SANTA ROSA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA ROSA DEL SARA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,1,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,4,3,7
SUCRE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,1,1,4,4,8
TEOPONTE,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIQUIPAYA,sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TIRAQUE (CBBA),sospecha diagnostica,dengue con signos de alarma,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
