municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
AZURDUY,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
BETANZOS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CABEZAS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
"CAIZA ""D""",violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
CAMIRI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAPINOTA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
CARANAVI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
CHALLAPATA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,4,,
CLIZA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
COCHABAMBA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,0.0,2,0.0,5,,
CULPINA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
EL ALTO,violencia  intrafamiliar,hombres,2005-01-01,1,0.0,2,0.0,2,0.0,6,0.0,0,0.0,11,,
EUCALIPTUS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
INGAVI (HUMAITA),violencia  intrafamiliar,hombres,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
LA ASUNTA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,3,0.0,6,0.0,3,0.0,0,0.0,12,,
LLALLAGUA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
MIZQUE,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
MONTEAGUDO,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
ORURO,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PAILON,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PALOS BLANCOS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO ACOSTA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
PUERTO RICO,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
