municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BERMEJO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
BETANZOS,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
BUENA VISTA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CABEZAS,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
"CAIZA ""D""",violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMIRI,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAPINOTA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
CARANAVI,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
CHALLAPATA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,3,0.0,6,0.0,0,0.0,9,,
CHAYANTA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CLIZA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
COCHABAMBA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,7,0.0,3,0.0,10,,
COLOMI,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
COLPA BELGICA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COLQUENCHA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CORIPATA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
COROICO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CULPINA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CURVA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
DESAGUADERO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
EL ALTO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,1,0.0,2,0.0,86,0.0,0,0.0,89,,
EL TORNO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
EUCALIPTUS,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
FERNANDEZ ALONSO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUANAY,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
HUANUNI,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
INGAVI (HUMAITA),violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
LA ASUNTA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,violencia  intrafamiliar,mujeres,2005-01-01,1,0.0,2,0.0,1,0.0,15,0.0,0,0.0,19,,
LAS CARRERAS,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LLALLAGUA,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,7,0.0,1,0.0,8,,
MINEROS,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,1,0.0,3,0.0,1,0.0,5,,
MIZQUE,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
MONTEAGUDO,violencia  intrafamiliar,mujeres,2005-01-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
