,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BERMEJO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,3,2,5
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
COMARAPA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,2,2,0,1,0,1,0,0,2,4,0,0,1,0,1,0,6,8,14
FILADELFIA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
GUANAY,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,0,1,0,1,1,8,9
IXIAMAS,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,4,1,5
LA ASUNTA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,0,0,2,0,1,4,2,0,0,2,1,0,6,7,13
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,2,0,1,1,0,5,3,0,1,0,0,0,0,6,7,13
MONTERO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
OMEREQUE,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,2,4
ROBORE,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
SAN BUENA VENTURA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
SAN IGNACIO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,0,0,0,1,5,3,8
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA ANA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,2,0,0,5,0,1,4,2,6,11,2,8,1,0,1,5,16,32,48
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,5,0,0,0,0,1,8,9
TRINIDAD,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,3,4
VILLA TUNARI,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,sospecha diagnostica,dengue con signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,2,1,3,1,2,1,2,0,3,8,0,0,1,0,0,0,13,11,24
COBIJA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,1,1,0,2,0,1,0,0,4,1,0,0,0,0,0,0,5,5,10
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
EL TORNO,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,1,1,1,0,2,0,0,0,2,0,0,0,1,0,2,1,9,10
GUANAY,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,3,5
GUAYARAMERIN,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,1,0,3,1,2,0,1,0,2,1,0,1,0,1,0,1,9,5,14
IXIAMAS,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
LA ASUNTA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,1,1,0,2,0,0,2,2,1,0,0,0,1,0,5,5,10
MAGDALENA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,1,0,0,1,0,0,1,1,0,0,1,3,2,0,0,1,0,0,0,6,5,11
MINEROS,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,0,5
PUERTO VILLARROEL,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
RURRENABAQUE,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
SAN BORJA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
SAN BUENA VENTURA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,3
SAN IGNACIO,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2
SANTA ANA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,2,7,9
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,0,1,0,2,2,10,4,14
TEOPONTE,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
TRINIDAD,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,2,6,8
YACUIBA,sospecha diagnostica,dengue con signos de alarma,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,2,1,2,2,1,0,0,2,0,0,0,0,0,0,0,5,5,10
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,2,4,6
COBIJA,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,2,0,2,1,0,1,4,1,3,1,2,2,0,0,1,1,14,7,21
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
COTOCA,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
ENTRE RIOS CBBA,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUANAY,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,4,2,6
GUAYARAMERIN,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,1,1,1,0,1,1,0,0,7,0,0,0,0,0,0,2,10,12
LA ASUNTA,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,2,0,0,2,1,0,0,1,6,6,0,0,0,0,0,0,9,9,18
LA PAZ,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MAGDALENA,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,4,1,1,0,0,1,3,0,0,0,0,0,0,2,8,10
MONTERO,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
PALOS BLANCOS,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,2,0,0,0,0,1,7,8
PUERTO RICO,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,dengue con signos de alarma,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
