,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ALTO BENI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,3
BERMEJO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
CARANAVI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,2,4,0,1,0,0,3,1,3,1,1,1,0,1,1,10,10,20
CHIMORE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COBIJA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,2,0,0,3,14,9,8,10,15,5,11,9,37,45,19,16,12,15,9,7,127,119,246
COCHABAMBA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,2,1,0,1,2,0,0,0,1,0,1,0,1,0,7,3,10
COTOCA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,0,0,2,2,1,0,2,3,5,0,2,3,3,2,1,11,16,27
CUEVO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,2,0,0,1,17,15,6,5,6,2,7,5,38,28,66
ENTRE RIOS CBBA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,4,2,6
EXALTACION,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,1,1,1,0,0,0,2,4,3,1,0,0,0,1,7,8,15
FILADELFIA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,4,4,8
GENERAL SAAVEDRA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUANAY,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,1,1,2,1,1,1,2,2,4,0,6,5,4,4,2,1,1,1,23,16,39
GUAYARAMERIN,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,0,0,0,4,0,3,5,9,0,4,1,1,1,3,7,25,32
HUACAYA (VILLA DE HUACAYA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
HUARACAJE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
IRUPANA (VILLA DE LANZA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
IXIAMAS,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,0,0,1,2,2,0,1,0,1,1,1,1,1,1,0,6,7,13
LA ASUNTA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,1,0,0,0,0,0,0,0,2,0,1,1,5,10,2,0,3,2,0,0,14,13,27
LA GUARDIA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
MACHARETI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,4,5
MAPIRI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,4,3,3,6,0,3,1,0,11,17,5,2,3,1,1,1,28,33,61
MONTEAGUDO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ORURO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PALOS BLANCOS,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,4,1,1,0,0,0,4,0,2,4,2,2,2,0,3,3,18,10,28
PORVENIR,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,2,0,0,1,0,4,5,9
PUERTO RICO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,0,1,2,0,5,7,2,0,1,1,0,2,10,12,22
REYES,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,3,1,1,6,10,3,2,5,2,0,1,16,19,35
RIBERALTA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,1,1,1,1,3,3,5,0,1,2,2,2,8,16,1,4,4,6,1,1,27,36,63
ROBORE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RURRENABAQUE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,4,2,6
SAN BUENA VENTURA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,0,3,1,1,1,0,0,2,2,0,0,1,0,0,0,8,4,12
SAN IGNACIO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,1,0,0,3,2,0,1,1,2,0,4,1,1,1,0,1,0,0,11,7,18
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,1,8,9
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,3,5
SAN LORENZO(PND),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
SAN PEDRO,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
SAN RAFAEL,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,2,2,6,3,3,1,3,4,26,24,6,8,5,8,1,7,52,57,109
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,1,0,0,4,4,2,2,0,1,8,3,20,22,6,4,3,5,4,3,47,45,92
SANTA ROSA DEL SARA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
SENA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SHINAOTA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,1,0,1,0,2,5,8,13
SUCRE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TEOPONTE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
TRINIDAD,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,2,1,1,3,2,2,3,7,1,1,0,1,0,1,9,16,25
VALLEGRANDE,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
VILLA MONTES,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,0,0,0,0,3,0,8,1,1,1,0,1,0,0,12,4,16
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,1,0,0,0,1,0,1,2,6,0,4,1,0,1,2,4,15,19
YAPACANI,sospecha diagnostica,dengue sin signos de alarma,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
AIQUILE,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
BERMEJO,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,4,2,6
BOLPEBRA,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
CARANAVI,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,1,0,0,0,5,3,3,1,0,1,7,2,4,7,1,1,1,0,0,0,22,15,37
CARAPARI,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,2,3,5
CHARAGUA,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CHIMORE,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,sospecha diagnostica,dengue sin signos de alarma,2021-02-01,0,1,2,3,11,11,11,8,14,10,7,13,31,38,3,11,8,7,6,4,93,106,199
