,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,1,1,0,1,0,1,0,0,0,1,0,7,23,7,22,2,17,4,3,24,66,90
MAIRANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,1,0,0,0,1,2,1,3,3,1,2,1,2,1,1,8,11,19
ORURO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PUCARANI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAMAIPATA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,0,0,0,2,0,0,5,17,11,2,5,3,4,0,1,24,26,50
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,1,3,1,1,3,7,8,15
SHINAOTA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,1,2,1,4,5,24,29
MAIRANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,0,0,2,2,3,8,11
RIBERALTA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAMAIPATA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,7,7,6,2,1,7,1,1,16,17,33
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,3,2,7,5,12
TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,6,0,5,4,3,9,20,29
MAIRANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,3,3,6
MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POCONA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAMAIPATA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,3,1,2,2,0,7,10,17
SAN IGNACIO DE VELASCO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,0,3,0,7,5,12
UYUNI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAMAIPATA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,2,4,6
SAN PEDRO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,120,120
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-04-01,2,4,1,0,3,0,2,0,1,0,1,0,3,1,3,3,2,2,4,5,22,15,37
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ICHOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,2,0,0,0,0,1,0,0,9,2,2,0,3,0,1,3,17,20
SAN AGUSTIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,3,5,8
SAN PEDRO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-05-01,9,5,2,2,4,5,0,2,0,2,1,0,3,4,2,2,3,1,4,2,28,25,53
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,0,2,0,0,1,1,12,3,7,1,11,2,5,9,36,45
POTOSI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO DE MACHA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,7,3,1,1,2,2,3,0,0,0,0,1,5,2,1,3,3,2,8,1,30,15,45
SHINAOTA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SOPACHUY,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ALALAY,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
BOYUIBE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
FERNANDEZ ALONSO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUANAY,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3
POCOATA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,2,2,1,4,0,2,0,0,11,5,4,5,3,0,1,3,22,21,43
SUCRE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARMEN RIVERO TORREZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-08-01,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
COLQUECHACA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COPACABANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
