,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,2,4,6
ACHACACHI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,2,5,10,3,1,7,2,9,4,24,20,44
ACHOCALLA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,1,1,2,4,7,17,38,13,14,8,10,12,11,55,83,138
AIQUILE,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,1,2,1,1,2,3,4,15,25,9,10,6,5,7,7,43,55,98
ALCALA,sospecha diagnostica,covid-19,2021-01-01,1,0,0,0,1,5,8,5,6,14,7,7,61,69,22,31,10,17,19,31,135,179,314
ALTO BENI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,1,0,1,1,5,7,12
ANCORAIMES,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,4,6
ANDAMARCA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,18,8,8,0,0,16,8,2,0,26,34,60
ANTEQUERA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,2,6,2,0,0,27,9,36
ANZALDO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,3
APOLO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,2,0,2,0,2,0,2,14,24,14,14,12,0,18,10,58,56,114
ARAMPAMPA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,2,0,0,2,4,2,0,0,0,0,0,4,6,10
ARANI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,5,5,1,3,1,3,5,2,12,14,26
ARBIETO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,2,0,1,3,7,10
ASCENCION DE GUARAYOS,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,2,7,9,4,23,34,35,17,8,14,8,8,10,84,95,179
ATOCHA,sospecha diagnostica,covid-19,2021-01-01,1,0,0,0,0,0,0,0,0,0,1,3,12,16,12,9,7,14,6,11,39,53,92
AUCAPATA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
AYATA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,2,0,4,0,1,8,0,6,0,0,0,2,7,16,23
AZURDUY,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,1,1,0,2,2,8,7,15
BATALLAS,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,6,5,8,9,17
BAURES,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,1,0,0,3,1,3,2,17,33,27,17,9,9,21,19,80,82,162
BELLA FLOR,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,7,2,9
BERMEJO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,1,0,1,3,3,2,1,3,2,24,23,15,12,6,10,4,9,57,62,119
BETANZOS,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,1,0,6,5,12,15,11,28,39,81,19,37,21,21,23,27,132,214,346
BOYUIBE,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,2,3,1,9,10,4,4,4,2,5,6,25,25,50
BUENA VISTA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,3,4
CABEZAS,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,9,2,11,9,3,3,2,1,3,9,28,24,52
"CAIZA ""D""",sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,3,6
CALACOTO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,1,11,12
CALAMARCA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
CAMARGO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,2,3,7,17,12,18,15,15,27,83,112,50,54,29,34,35,26,250,289,539
CAMATAQUI (C. VILLA ABECIA),sospecha diagnostica,covid-19,2021-01-01,0,1,0,0,0,0,1,0,0,0,1,1,8,10,3,2,2,1,5,4,20,19,39
CAMIRI,sospecha diagnostica,covid-19,2021-01-01,0,0,1,0,3,4,7,1,5,3,12,13,71,96,34,41,15,30,40,32,188,220,408
CAPINOTA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,1,1,1,0,0,0,6,6,6,2,2,1,0,2,16,12,28
CARACOLLO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,1,0,3,6,9
CARANAVI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,1,0,1,0,0,0,1,0,28,41,16,12,24,8,10,9,81,70,151
CARAPARI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,4,5,6,9,5,4,3,3,58,69,14,21,17,16,8,14,115,141,256
CARIPUYO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CARMEN RIVERO TORREZ,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,4,2,6
CATACORA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,2,4
CHALLAPATA,sospecha diagnostica,covid-19,2021-01-01,1,0,0,0,1,0,0,0,0,1,6,2,44,61,17,15,15,12,22,15,106,106,212
CHAQUI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,1,0,0,0,1,0,0,0,1,4,3,3,1,0,3,5,10,12,22
CHARAGUA,sospecha diagnostica,covid-19,2021-01-01,1,0,2,0,3,3,0,2,3,1,0,4,10,21,4,8,3,3,4,9,30,51,81
CHARAÑA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,2,1,12,3,15
CHIMORE,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,1,0,1,0,0,1,2,1,8,3,3,5,5,1,4,2,24,13,37
CHUA COCANI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,2,6
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1,10,1,1,2,3,5,0,11,14,25
CHUMA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,5,2,3,4,5,1,5,3,18,12,30
CHUQUIHUTA AYLLU JUCUMANI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
CLIZA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,1,0,1,2,1,0,0,3,1,13,31,4,2,6,7,5,11,33,55,88
COBIJA,sospecha diagnostica,covid-19,2021-01-01,4,4,4,9,26,14,24,17,29,26,74,46,360,489,154,185,99,132,113,88,887,1010,1897
COCHABAMBA,sospecha diagnostica,covid-19,2021-01-01,15,10,8,11,51,40,60,53,89,66,128,165,1732,2253,820,840,529,597,836,701,4268,4736,9004
COIPASA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,3,5
COLCAPIRHUA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,2,0,1,1,3,13,34,8,6,3,15,8,12,33,73,106
"COLCHA ""K""",sospecha diagnostica,covid-19,2021-01-01,1,0,0,0,2,0,0,1,1,0,3,1,11,15,3,3,2,2,1,5,24,27,51
COLOMI,sospecha diagnostica,covid-19,2021-01-01,1,0,2,0,3,0,1,0,0,1,0,9,1,18,0,7,1,1,0,2,9,38,47
COLPA BELGICA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,1,0,4,1,2,3,10,14,5,5,4,1,6,2,32,26,58
COLQUECHACA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,1,1,0,0,0,4,10,14
COLQUIRI,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COMANCHE,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
COMARAPA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,1,0,0,1,1,2,3,3,12,16,8,24,9,7,6,8,40,61,101
CONCEPCION,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,1,5,2,13,17,7,14,6,13,11,3,42,50,92
COPACABANA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,1,2,4,8,12
CORIPATA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,1,0,0,0,0,0,6,0,10,10,0,0,1,1,3,3,21,14,35
CORO CORO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,7,0,7
COROICO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,1,0,1,1,1,2,10,16,5,13,6,4,17,14,41,50,91
CORQUE,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2,6,8
COTAGAITA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,2,4,10,4,3,9,6,18,13,24,68,27,26,15,10,27,38,128,176,304
COTOCA,sospecha diagnostica,covid-19,2021-01-01,1,0,0,0,1,0,1,1,3,3,8,3,66,92,17,32,18,20,22,15,137,166,303
CRUZ DE MACHACAMARCA,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
CUATRO CAÑADAS,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,7,13,7,8,5,4,5,5,25,30,55
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
CUEVO,sospecha diagnostica,covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,3,3,11,18,2,8,5,4,5,2,26,35,61
