,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCENCION DE GUARAYOS,sospecha diagnostica,chikungunya,2021-01-01,2,0,2,0,0,0,1,0,0,0,0,2,2,1,0,0,2,0,0,0,9,3,12
CAMIRI,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHARAGUA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
COBIJA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,4
COCHABAMBA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,4,2,6
CONCEPCION,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
EL PUENTE(STC),sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,1,0,0,0,1,0,1,3,3,1,2,0,0,0,1,4,9,13
EL TORNO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUARACAJE,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,5,7,2,0,4,0,3,1,14,10,24
LA GUARDIA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,1,1,0,2,3,1,3,7,2,2,0,1,2,3,11,17,28
LAGUNILLAS,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MAGDALENA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,1,1,0,6,4,1,0,0,1,1,0,9,6,15
MAIRANA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MINEROS,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,4
MONTEAGUDO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,1,0,1,2,4,8,12
MONTERO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PORONGO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,1,6,3,9
QUILLACOLLO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4,1,5
SACABA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN BORJA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,3,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN JAVIER(BNI),sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,2,4
SAN RAFAEL,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,1,0,0,0,0,7,2,9
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,chikungunya,2021-01-01,0,1,3,1,3,1,2,1,2,2,0,1,9,13,4,9,3,2,1,3,27,34,61
SANTA ROSA DEL SARA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
TARIJA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
TRINIDAD,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,4,2,5,2,6,2,2,0,9,15,2,10,4,9,1,2,33,42,75
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
YAPACANI,sospecha diagnostica,chikungunya,2021-01-01,0,0,0,0,0,0,1,2,1,0,0,2,0,3,0,2,0,1,0,1,2,11,13
ASCENCION DE GUARAYOS,sospecha diagnostica,chikungunya,2021-02-01,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4
BAURES,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
CHARAGUA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COBIJA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
COCHABAMBA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,3,5
CONCEPCION,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2,3,5
EL PUENTE(STC),sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,1,0,2,1,0,0,0,0,2,6,0,0,0,1,2,1,7,9,16
EL TORNO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,5
LA GUARDIA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,1,0,0,0,0,3,6,9
LAGUNILLAS,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
MAIRANA,sospecha diagnostica,chikungunya,2021-02-01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,6,1,7
MONTEAGUDO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,2,1,1,0,2,4,9,13
MONTERO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,2,0,0,0,3,6,9
PAILON,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,4,1,5
PORONGO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4,1,5
SAN ANDRES,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BORJA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,1,1,0,1,0,1,0,1,1,0,2,1,0,2,2,1,0,8,6,14
SAN BUENA VENTURA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN JOAQUIN,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
SAN JUAN DE YAPACANI,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,3
SAN JULIAN,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN PEDRO,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
SANTA ANA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,4,3,7
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,3,6,0,3,5,1,0,1,3,7,16,3,4,2,3,0,0,23,34,57
SANTA ROSA DEL SARA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
TARIJA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
TRIGAL,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,chikungunya,2021-02-01,0,0,1,1,3,0,2,2,2,4,5,2,12,19,8,15,5,12,3,7,41,62,103
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,chikungunya,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,4,5
ASCENCION DE GUARAYOS,sospecha diagnostica,chikungunya,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
