,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COBIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,3,5
FERNANDEZ ALONSO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,2,0,7,1,13,9,22
HUANUNI,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,19,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,23,2,25
LLALLAGUA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,1,1,3,1,2,2,9,9,0,4,1,1,1,1,17,19,36
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,1,0,0,0,1,0,3,2,15,41,15,29,24,15,18,12,77,99,176
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,1,0,4,5,80,88,41,36,24,35,55,53,205,217,422
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,1,0,0,0,0,0,1,1,1,0,1,5,19,28,6,13,1,6,4,9,34,62,96
TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,2,1,5,7,15,16,31
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,126,28,37,25,29,70,77,124,269,393
ENTRE RIOS TRJ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,1,3,1,0,0,8,9,17
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,1,1,0,10,1,6,5,4,3,7,6,49,82,42,38,33,33,24,29,176,198,374
RIBERALTA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,1,0,0,3,6,9
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SUCRE,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,2,5,3,8
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,2,2,1,1,2,9,9,18
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,0,0,0,0,0,0,0,0,2,3,4,16,25,3,6,8,6,3,3,33,46,79
TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,3,5,5,11,16
ACACIO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COBIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,3,2,6,6,12,18
LORETO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,1,1,5,3,5,2,7,5,5,4,3,4,3,4,29,23,52
ORURO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ROBORE,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN PEDRO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,1,0,0,2,0,6,5,11
SAN RAMON BENI,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,1,0,3,1,8,8,16
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,1,3,1,3,2,7,12,19
TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,1,4,4,10,6,16
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,0,3,2,7,8,15
POTOSI,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
RIBERALTA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,1,1,1,1,1,4,4,15,19,1,8,4,2,2,1,28,37,65
SAN BORJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,4
SAN IGNACIO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
SENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,2,4,6
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,4,0,1,11,16,3,8,5,3,9,12,28,44,72
TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,2,1,3,7,10
YOCALLA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,3,5
EL ALTO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,1,1,1,0,0,0,53,61,25,32,10,14,9,16,99,124,223
EL PUENTE(STC),sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,1,1,7,5,12
MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,1,1,0,2,0,0,7,10,3,5,2,3,2,0,15,21,36
MONTERO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,1,0,3,4,7
PUERTO SUAREZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,3,4,7
SAN ANDRES,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,2,1,1,1,0,0,1,2,0,0,1,0,0,4,5,9
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,1,4,3,3,5,14,12,26
TARIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,6,2,34,59,21,27,13,18,15,11,89,117,206
YACUIBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,1,0,0,4,6,10
