,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
BOLPEBRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,4
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
CONCEPCION,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,3
COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,3,0,2,0,8,3,11
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
FILADELFIA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUANAY,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,2,5
IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,6,3,9
LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,5,1,6
MECAPACA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,6
PORVENIR,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
QUILLACOLLO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SACABA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SAN BORJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,3,1,4
SAN IGNACIO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
SAN JULIAN,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,4
SANTA ROSA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SHINAOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,6,1,7
SUCRE,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TIPUANI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TORO TORO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,7,3,10
ACACIO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
ARBIETO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,4,1,5
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,5,1,6
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,2,0,1,1,9,1,10
CONCEPCION,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,1,0,0,0,0,1,0,7,2,4,0,0,0,4,0,16,3,19
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3
HUACARETA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
INCAHUASI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,3
IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,2,2,0,2,0,0,0,0,2,1,1,0,0,1,1,0,6,6,12
LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,2,3,1,0,0,0,1,3,0,3,1,2,0,1,0,12,5,17
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
ORURO,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,6,7
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,3,1,4
PUCARANI,enfermedades transmitidas por vectores (etv),leishmaniasis,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
