,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar *,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAPACANI,tuberculosis y lepra,lepra multibacilar *,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COBIJA,tuberculosis y lepra,lepra multibacilar *,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
FERNANDEZ ALONSO,tuberculosis y lepra,lepra multibacilar *,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
RURRENABAQUE,tuberculosis y lepra,lepra multibacilar *,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN LORENZO(TJA),tuberculosis y lepra,lepra multibacilar *,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TARIJA,tuberculosis y lepra,lepra multibacilar *,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,5.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,1.0,6.0
SAN IGNACIO,tuberculosis y lepra,lepra multibacilar *,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0
MONTEAGUDO,tuberculosis y lepra,lepra multibacilar *,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
RURRENABAQUE,tuberculosis y lepra,lepra multibacilar *,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN LORENZO(TJA),tuberculosis y lepra,lepra multibacilar *,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar *,2012-09-01,3.0,1.0,6.0,6.0,5.0,1.0,9.0,1.0,39.0,19.0,5.0,6.0,67.0,34.0,101.0
BOLIVAR,tuberculosis y lepra,lepra multibacilar *,2012-10-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,lepra multibacilar *,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN JULIAN,tuberculosis y lepra,lepra multibacilar *,2012-11-01,0.0,0.0,3.0,1.0,2.0,0.0,9.0,3.0,9.0,0.0,0.0,0.0,23.0,4.0,27.0
VACAS,tuberculosis y lepra,lepra multibacilar *,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COCHABAMBA,tuberculosis y lepra,lepra multibacilar *,2012-12-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
EL TORNO,tuberculosis y lepra,lepra multibacilar *,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
SAN CARLOS,tuberculosis y lepra,lepra multibacilar *,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
