,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
EL ALTO,tuberculosis y lepra,rafa (graves),2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa (graves),2012-01-01,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WARNES,tuberculosis y lepra,rafa (graves),2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (graves),2012-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PUNATA,tuberculosis y lepra,rafa (graves),2012-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA MONTES,tuberculosis y lepra,rafa (graves),2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CARANAVI,tuberculosis y lepra,rafa (graves),2012-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COCHABAMBA,tuberculosis y lepra,rafa (graves),2012-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2012-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TARIJA,tuberculosis y lepra,rafa (graves),2012-04-01,0,0,0,0,0,0,1,1,3,0,0,0,4,1,5
EL ALTO,tuberculosis y lepra,rafa (graves),2012-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa (graves),2012-05-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
BERMEJO,tuberculosis y lepra,rafa (graves),2012-06-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2012-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TARIJA,tuberculosis y lepra,rafa (graves),2012-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (graves),2012-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2012-07-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CKOCHAS,tuberculosis y lepra,rafa (graves),2012-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA GUARDIA,tuberculosis y lepra,rafa (graves),2012-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (graves),2012-08-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
