municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ANZALDO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
ATOCHA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
BATALLAS,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,3,4,0,0,3,4,7
CAIROMA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CAMIRI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,3,1,0,0,3,1,4
CARACOLLO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,6,3,1,1,7,4,11
CARAPARI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
CHALLAPATA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CHIMORE,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1
CLIZA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,0,0,0,2,0,2,2
COBIJA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,3,1,0,0,3,1,4
COCHABAMBA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,20,14,3,2,23,16,39
COLCAPIRHUA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COLOMI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2007-01-01,0,0,0,0,0,0,1,0,1,0,2,0,2
