municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
BERMEJO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CAMIRI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
COBIJA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,1,1,0,0,0,0,0,1,0,2,1,3
COROICO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,1,0,1,0,0,0,2,0,2
EL ALTO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,4,1,1,0,5,1,6
FERNANDEZ ALONSO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
LA GUARDIA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,0,1,1,0,1,1,2
LA PAZ,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,1,2,3,4,15,8,7,3,26,17,43
MONTERO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1
ORURO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
POTOSI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,6,2,0,0,6,2,8
SUCRE,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,1,5,1,1,1,0,0,0,3,6,9
TARIJA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,2,2,2,0,4,2,6
TIRAQUE (CBBA),tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
WARNES,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ANCORAIMES,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
BETANZOS,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
"CAIZA ""D""",tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CAMIRI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,1,0,0,1,1,2
COBIJA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,1,0,4,0,0,1,1,0,0,0,6,1,7
COPACABANA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
CORIPATA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,4,2,1,2,5,4,9
GUANAY,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
HUARACAJE,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,1,3,2,1,11,3,7,2,21,9,30
LLALLAGUA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,0,1,1,1,1,2
MONTERO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,0,0,1,0,1,1
POTOSI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,1,0,0,0,0,0,6,1,3,1,10,2,12
PUERTO CARABUCO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,0,0,1,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,0,0,1,0,1,1
RIBERALTA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,4,5,0,0,4,5,9
SIPE SIPE,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
