,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,ira sin neumonia,2015-01-01,3,2,2,1,17,18,0,1,2,1,1,0,3,12,2,6,1,1,5,12,36,54,90
ACHACACHI,otras infecciones,ira sin neumonia,2015-01-01,16,13,17,10,35,28,1,6,2,0,5,3,6,17,4,2,5,7,45,37,136,123,259
ACHOCALLA,otras infecciones,ira sin neumonia,2015-01-01,12,14,7,9,32,27,3,3,4,2,2,6,5,27,0,4,1,1,8,10,74,103,177
AIQUILE,otras infecciones,ira sin neumonia,2015-01-01,17,10,13,22,66,74,9,6,7,0,7,2,5,14,2,4,3,5,13,18,142,155,297
ALALAY,otras infecciones,ira sin neumonia,2015-01-01,0,0,0,1,7,2,0,0,0,1,1,1,1,4,0,0,0,0,4,4,13,13,26
ALCALA,otras infecciones,ira sin neumonia,2015-01-01,11,2,7,4,34,29,9,8,4,7,3,6,5,10,3,2,2,1,6,14,84,83,167
ALTO BENI,otras infecciones,ira sin neumonia,2015-01-01,7,7,16,9,50,31,4,7,3,2,1,4,20,19,6,2,5,5,41,11,153,97,250
ANCORAIMES,otras infecciones,ira sin neumonia,2015-01-01,0,1,1,1,5,5,3,2,0,0,3,0,4,11,1,1,2,3,29,14,48,38,86
ANDAMARCA,otras infecciones,ira sin neumonia,2015-01-01,2,5,6,4,19,15,4,2,2,2,3,3,6,14,7,2,4,1,19,15,72,63,135
ANTEQUERA,otras infecciones,ira sin neumonia,2015-01-01,1,2,4,2,16,6,4,2,0,2,1,0,7,3,1,1,1,2,9,3,44,23,67
ANZALDO,otras infecciones,ira sin neumonia,2015-01-01,6,6,5,4,10,8,0,0,0,0,4,1,6,6,1,2,2,0,13,11,47,38,85
APOLO,otras infecciones,ira sin neumonia,2015-01-01,12,10,14,12,44,47,3,3,0,1,0,4,3,25,4,7,0,3,27,19,107,131,238
ARAMPAMPA,otras infecciones,ira sin neumonia,2015-01-01,0,1,2,2,10,8,0,0,0,2,0,0,2,1,1,0,0,1,5,6,20,21,41
ARANI,otras infecciones,ira sin neumonia,2015-01-01,11,6,7,5,19,13,5,3,1,2,1,1,4,9,0,2,1,0,7,13,56,54,110
ARBIETO,otras infecciones,ira sin neumonia,2015-01-01,14,5,12,22,46,46,3,1,4,0,2,4,8,22,1,4,2,3,22,14,114,121,235
ARQUE,otras infecciones,ira sin neumonia,2015-01-01,12,14,17,16,60,71,0,0,3,1,1,1,8,22,3,10,1,3,18,11,123,149,272
ASCENCION DE GUARAYOS,otras infecciones,ira sin neumonia,2015-01-01,47,29,53,45,111,90,5,7,3,4,0,4,3,5,2,0,4,4,3,2,231,190,421
ATOCHA,otras infecciones,ira sin neumonia,2015-01-01,21,29,16,25,75,67,30,21,27,14,19,21,80,93,44,29,31,15,19,22,362,336,698
AUCAPATA,otras infecciones,ira sin neumonia,2015-01-01,1,0,3,2,7,6,0,1,1,0,1,0,4,5,1,3,0,1,14,8,32,26,58
AYATA,otras infecciones,ira sin neumonia,2015-01-01,2,1,4,1,10,12,1,3,0,3,2,3,4,9,1,3,0,6,9,15,33,56,89
AYO AYO,otras infecciones,ira sin neumonia,2015-01-01,6,5,4,7,18,15,0,2,1,4,2,5,9,9,2,1,3,2,21,12,66,62,128
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,ira sin neumonia,2015-01-01,27,24,36,39,106,118,8,8,9,7,6,10,19,43,20,19,8,31,4253,49,4492,348,4840
