,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
CABEZAS,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
CARANAVI,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COBIJA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,3,4
COCHABAMBA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,4,3,7
COMARAPA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CONCEPCION,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COTOCA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
EL TORNO,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,2,4
EL VILLAR,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS TRJ,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS CBBA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,4
HUACARETA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA ASUNTA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
LA GUARDIA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MAIRANA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
MONTEAGUDO,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
MONTERO,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PADCAYA,otras infecciones,n de personas con mordedura de serpientes,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2
