,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO BENI,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
ASCENCION DE GUARAYOS,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,1,2,2,1,1,0,1,0,0,1,1,1,0,0,0,0,6,5,11
ATOCHA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BAURES,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,3,3,6
BERMEJO,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BOLPEBRA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,3
BOYUIBE,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
BUENA VISTA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,1,0,1,2,1,0,0,0,1,2,1,2,0,0,3,2,8,8,16
CABEZAS,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,3,1,4
CAMIRI,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,4
CARANAVI,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,2,2,0,4,11,6,6,7,3,12,5,9,24,3,3,2,3,8,6,53,63,116
CARAPARI,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
CHARAGUA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,2,0,0,0,2,2,0,0,3,6,0,0,0,1,1,1,8,10,18
COBIJA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,2,1,2,1,23,11,22,22,15,18,12,14,36,72,13,18,8,9,3,5,136,171,307
COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,1,0,1,2,1,2,4,7,11,2,3,0,5,2,5,15,31,46
COLOMI,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COLPA BELGICA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,1,0,1,4,5,9
CONCEPCION,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,1,1,0,4,1,8,9,17
COTOCA,enfermedades transmitidas por vectores (etv),dengue,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,4
