,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ALCALA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ARANI,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ARQUE,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,parotiditis,2009-01-01,0,0,1,1,0,0,2,1,1,1,0,0,4,3,7
BOYUIBE,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAIROMA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CAJUATA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CALAMARCA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAPINOTA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
CARACOLLO,inmunoprevenibles,parotiditis,2009-01-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
CARAPARI,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,2,2,8,3,2,4,0,0,12,9,21
CHALLAPATA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,parotiditis,2009-01-01,0,1,6,5,3,5,8,10,6,5,0,0,23,26,49
COLCAPIRHUA,inmunoprevenibles,parotiditis,2009-01-01,0,0,1,0,0,0,1,1,1,1,0,0,3,2,5
COLLANA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COLOMI,inmunoprevenibles,parotiditis,2009-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLQUENCHA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CORIPATA,inmunoprevenibles,parotiditis,2009-01-01,0,0,1,0,2,0,0,0,0,0,0,0,3,0,3
COTAGAITA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COTOCA,inmunoprevenibles,parotiditis,2009-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,inmunoprevenibles,parotiditis,2009-01-01,0,2,3,11,6,7,2,1,0,2,0,0,11,23,34
