municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
APOLO,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
AUCAPATA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
BERMEJO,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,1,,0,0.0,0,0.0,1,,
BUENA VISTA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAIROMA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
"CAIZA ""D""",infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,1,,0,0.0,0,0.0,1,,
CARANAVI,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
CHALLAPATA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
COCHABAMBA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,1,0.0,13,0.0,0,0.0,14,,
COLCAPIRHUA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
COLQUECHACA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
COLQUENCHA,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,0.0,1,0.0,3,,
CUATRO CAÑADAS,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
EL ALTO,infec de transmision sexual,mujer con ulcera genital,2005-01-01,0,0,0,0,0,0.0,53,0.0,4,0.0,57,,
