municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,0,0.0,1,,1,,
ASCENCION DE GUARAYOS,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAPINOTA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CARANAVI,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CHALLAPATA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,4,,0,0.0,4,,
CHIMORE,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CHULUMANI (V. DE LA LIBERTAD),infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CHUMA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
COCHABAMBA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,12,,0,0.0,12,,
EL ALTO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,2,0.0,35,0.0,0,0.0,37,,
ENTRE RIOS,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
GUAQUI,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
ICLA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
LA ASUNTA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
LA PAZ,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,22,,0,0.0,22,,
MINEROS,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
MIZQUE,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,4,,0,0.0,4,,
MONTEAGUDO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
MONTERO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
MOROCHATA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
ORURO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,1,0.0,2,0.0,0,0.0,3,,
PALOS BLANCOS,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
POCOATA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
POJO (CBBA),infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
POTOSI,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,5,,0,0.0,5,,
PUERTO CARABUCO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
SACABA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,5,,0,0.0,5,,
SAN BORJA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
SAN IGNACIO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
SAN JUAN DE YAPACANI,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,1,,0,0.0,0,0.0,1,,
SAN LUCAS,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
SANTA ANA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,3,,0,0.0,3,,
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,4,,0,0.0,4,,
SUCRE,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,7,,0,0.0,7,,
TACOPAYA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
TAPACARI,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
TARIJA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,10,,0,0.0,10,,
TOMINA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
TORO TORO,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,,
TRINIDAD,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,9,,0,0.0,9,,
YACUIBA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
YOCALLA,infec de transmision sexual,hombre con ulcera genital,2005-01-01,0,0,0,0,0,0.0,2,0.0,1,0.0,3,,
ACHACACHI,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
ARBIETO,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
AZURDUY,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAIROMA,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CARACOLLO,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CARANAVI,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
CHAQUI,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CHIMORE,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
COCHABAMBA,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,22,,0,0.0,22,,
COTAGAITA,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
CULPINA,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
EL ALTO,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,0,0.0,33,0.0,1,0.0,34,,
EL CHORO,infec de transmision sexual,hombre con ulcera genital,2005-02-01,0,0,0,0,1,0.0,2,0.0,1,0.0,4,,
