,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,0,1,1,0,0,2,1,3,4
ACHOCALLA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AIQUILE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,1,0,3,1,0,0,2,1,0,0,6,2,8
APOLO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,2,0,0,0,3,0,2,0,7,0,7
ATOCHA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
AYO AYO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
BATALLAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
BERMEJO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,1,1,2,2,5,1,4,5,0,0,12,9,21
BUENA VISTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CABEZAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CALAMARCA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
CAMIRI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,3,1,1,1,2,1,1,0,7,3,10
CAPINOTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,2,0,2,1,3,1,0,0,1,2,8,4,12
CAQUIAVIRI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
CARANAVI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,1,0,0,1,2,0,1,1,0,0,4,2,6
CARAPARI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
CHARAGUA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,1,0,0,0,0,0,2,0,0,0,3,0,3
CHARAÑA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
