,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
BERMEJO,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CAJUATA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,1,1,1,0,3,1,1,0,6,2,8
CARANAVI,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,1,1,0,0,0,1,1,1,0,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,1,0,0,1,1,1,0,0,1,0,3,2,5
COBIJA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,1,1,0,1,3,0,0,0,0,2,4,6
COCHABAMBA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
COROICO,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EL TORNO,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
ENTRE RIOS CBBA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,3,0,1,0,4,0,4
LA ASUNTA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,1,2,1,1,0,1,3,2,0,0,0,6,5,11
MAPIRI,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PALOS BLANCOS,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,3,0,9,4,0,0,12,4,16
PORVENIR,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO RICO,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,3,0,0,1,3,1,4
QUILLACOLLO,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,3,2,0,0,3,2,5
SAN BUENA VENTURA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,1,0,3,1,0,0,4,1,5
SAN JAVIER(BNI),otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINIDAD,otras infecciones,leishmaniasis confirmados,2011-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
