,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,1,0,2,0,1,3,5,5,1,3,0,2,0,2,10,15,25
ALCALA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ALTO BENI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,1,2,0,0,0,1,1,1,1,1,1,7,0,0,1,0,1,1,6,13,19
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,1,0,0,5,5,2,5,1,2,1,4,1,6,1,0,0,2,0,2,11,27,38
AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AZURDUY,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
BAURES,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,1,3,0,2,1,2,3,8,6,5,0,1,2,0,0,21,13,34
BELLA FLOR,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,0,0,0,0,1,0,0,0,2,0,0,2,2,1,0,0,1,1,0,5,6,11
BERMEJO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,1,0,0,0,0,1,1,2,0,4,6,1,3,2,0,1,0,11,11,22
BOLPEBRA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
BOYUIBE,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,1,0,2,0,1,5,7,8,8,7,9,25,4,6,2,8,2,4,36,63,99
BUENA VISTA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,1,0,1,13,9,26,21,20,22,14,10,22,40,9,10,8,10,13,4,126,128,254
CABEZAS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,1,0,1,1,1,3,1,4,1,5,3,8,9,1,3,1,2,0,2,23,24,47
CAJUATA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CAMARGO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CAMIRI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,1,2,1,5,5,14,13,9,9,7,6,14,16,3,4,2,4,2,2,58,61,119
CAPINOTA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,1,0,0,1,2,2,1,1,0,5,3,0,1,0,0,0,0,9,8,17
CARANAVI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,1,0,2,3,1,0,0,4,0,5,2,1,1,1,0,0,3,14,10,24
CARAPARI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,2,1,3,4,12,6,4,11,27,27,7,5,3,6,5,5,63,65,128
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,1,1,2,6,10,5,5,7,7,3,2,3,1,0,2,0,0,25,30,55
CHARAGUA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,2,0,0,0,1,2,1,2,1,1,2,1,8,3,3,1,0,1,0,2,18,13,31
CHIMORE,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,0,3,4,1,0,1,1,3,5,3,1,3,9,2,2,1,2,0,0,18,24,42
COBIJA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,5,1,3,4,33,32,40,31,29,15,18,27,51,84,18,26,7,19,10,5,214,244,458
COCHABAMBA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,0,1,2,6,3,8,5,17,13,15,22,83,95,27,27,26,34,16,27,200,228,428
COLCAPIRHUA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
COLOMI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,1,0,0,0,6,2,8
COLPA BELGICA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,2,2,2,2,7,8,6,6,11,17,3,4,2,1,2,4,35,44,79
COMARAPA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,1,2,2,4,1,4,8,1,1,1,3,1,0,13,16,29
COTOCA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,2,0,4,2,10,11,17,23,18,11,14,22,31,33,3,2,2,3,3,2,104,109,213
CUATRO CAÑADAS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,3,0,0,0,9,4,24,15,15,10,14,13,14,32,6,2,2,4,4,1,91,81,172
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CUEVO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,0,3,0,1,0,0,0,1,2,0,0,2,2,2,2,0,0,0,0,10,6,16
CULPINA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,1,0,3,0,0,0,0,2,5,4,1,0,0,0,0,0,10,6,16
EL PUENTE(STC),sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,1,1,1,7,3,8,16,6,14,6,5,16,29,9,7,5,3,7,6,65,85,150
EL TORNO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,6,8,4,30,16,38,40,24,20,27,31,51,56,6,13,8,8,7,14,200,208,408
ENTRE RIOS CBBA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,3,4,17,12,11,3,23,18,37,32,29,29,76,89,14,20,14,11,7,6,231,224,455
FERNANDEZ ALONSO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,1,0,0,1,2,4,3,9,4,1,0,3,8,1,0,2,0,1,0,22,18,40
FILADELFIA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,2,0,2,2,1,0,1,1,4,8,2,1,1,0,2,0,15,12,27
GENERAL SAAVEDRA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,7,3,0,1,3,3,4,1,1,3,1,2,1,0,0,0,1,0,18,13,31
GUAYARAMERIN,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,1,5,3,5,3,6,5,8,15,3,10,2,7,2,11,31,55,86
GUTIERREZ,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,1,2,0,1,2,1,1,2,0,0,0,0,1,0,5,6,11
HUACARETA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1,0,0,3,5,8
HUACAYA (VILLA DE HUACAYA),sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
HUARACAJE,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,4,6,8,11,6,4,5,1,10,10,6,3,4,5,6,2,49,42,91
INCAHUASI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
IXIAMAS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3
LA ASUNTA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,2,0,0,0,1,0,4,0,0,2,2,3,1,3,2,2,1,0,13,10,23
LA GUARDIA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,7,3,3,1,50,47,94,94,89,79,69,84,163,206,33,43,21,24,36,39,565,620,1185
LA PAZ,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,1,1,0,1,1,2,0,1,0,0,0,1,1,0,3,6,9
LAGUNILLAS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,3,2,1,0,5,8,13
LAS CARRERAS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LORETO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,3,4
MACHARETI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,2,0,0,0,0,0,2,0,0,4,4,2,0,0,1,6,2,0,11,12,23
MAGDALENA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,1,0,1,1,1,4,5,8,9,12,7,5,9,8,5,5,38,43,81
MAIRANA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,1,1,2,7,8,5,7,5,5,22,22,3,6,3,6,4,1,50,58,108
MAPIRI,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,2,0,0,0,0,0,3,1,1,1,5,6,1,1,2,1,0,0,14,10,24
MINEROS,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,8,4,9,7,7,4,9,4,6,4,8,10,3,11,3,5,1,2,0,0,54,51,105
MIZQUE,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,1,1,1,0,1,5,7,12
MOJOCOYA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,0,0,2,6,7,8,10,12,7,10,18,27,51,12,18,8,13,17,8,101,134,235
MONTERO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,13,3,29,18,18,20,31,40,52,40,19,23,36,44,6,10,2,6,2,4,208,208,416
MORO MORO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,3,2,3,3,4,2,2,3,4,6,1,2,1,2,1,0,19,20,39
OKINAWA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,1,1,1,0,2,0,1,0,4,4,2,3,1,2,1,3,1,1,0,0,14,14,28
OMEREQUE,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ORURO,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,2,0,0,0,0,7,2,9
PADILLA,sospecha diagnostica,dengue sin signos de alarma,2020-01-01,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,3,3,6
