,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,1,0,1,0,2,0,4,4
ASCENCION DE GUARAYOS,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
CABEZAS,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
CAIROMA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAJUATA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CAMIRI,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CARANAVI,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
CHARAGUA,intoxicaciones,plaguicidas,2010-01-01,0,0,1,0,0,0,1,0,0,1,0,0,2,1,3
CHIMORE,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,intoxicaciones,plaguicidas,2010-01-01,1,0,2,2,0,1,6,7,4,7,0,0,13,17,30
COLOMI,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
COMARAPA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COPACABANA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
CORIPATA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CUATRO CAÑADAS,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
EL ALTO,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,3,4,2,0,0,4,5,9
HUARINA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
IRUPANA (VILLA DE LANZA),intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA PAZ,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,3,7,5,0,0,8,8,16
LAGUNILLAS,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LAJA,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LURIBAY,intoxicaciones,plaguicidas,2010-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
