,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
CARAPARI,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,3
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,2,3,5
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,4
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
ORURO,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,5,4,9
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2016-01-01,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,0,2,5,7
COTOCA,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,4
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,3,4,7
MAIRANA,inmunoprevenibles,hepatitis viral b o c*,2016-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
