,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ARANI,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ATOCHA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BETANZOS,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CAMIRI,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,2,2,0,1,2,1,0,1,1,0,0,2,0,0,0,0,5,7,12
CHAYANTA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CLIZA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,2,1,3,1,0,0,1,0,2,0,0,0,0,0,0,0,8,2,10
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,6,10,9,3,3,1,0,0,1,1,0,2,0,0,0,1,19,18,37
EL ALTO,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,3,0,1,0,2,2,0,1,0,0,0,0,0,0,6,3,9
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,3,7,0,2,0,0,0,0,1,0,0,0,0,0,0,9,4,13
HUANUNI,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,4,4,8
ICLA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA PAZ,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,2,5,6,3,5,4,5,0,4,2,0,0,0,0,0,0,22,14,36
MAGDALENA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAIRANA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MOJOCOYA,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MONTERO,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,3,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
ORURO,inmunoprevenibles,hepatitis viral a*,2016-01-01,0,0,0,0,5,9,19,7,3,4,0,2,1,2,1,0,0,0,0,0,29,24,53
