municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
AIQUILE,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
BUENA VISTA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
"CAIZA ""D""",inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
CAQUIAVIRI,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,2,0.0,1,0.0,1,0.0,0,0.0,4,,
CARACOLLO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CLIZA,inmunoprevenibles,parotiditis,2005-01-01,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,2,,
COCHABAMBA,inmunoprevenibles,parotiditis,2005-01-01,1,0.0,3,0.0,5,0.0,0,0.0,0,0.0,9,,
COLPA BELGICA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COMARAPA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COTAGAITA,inmunoprevenibles,parotiditis,2005-01-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
EL ALTO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,9,0.0,14,0.0,5,0.0,1,0.0,29,,
ENTRE RIOS,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
GUAYARAMERIN,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,3,,
LA PAZ,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,3,0.0,3,0.0,2,0.0,0,0.0,8,,
MAGDALENA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MONTERO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MORO MORO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
ORURO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,4,0.0,6,0.0,4,0.0,0,0.0,14,,
PATACAMAYA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
POTOSI,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,2,0.0,3,0.0,0,0.0,0,0.0,5,,
PUERTO PEREZ,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
PUNATA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
QUILLACOLLO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,3,,
RIBERALTA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
SACACA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,3,,
SAN JULIAN,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN LUCAS,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,3,,0,0.0,0,0.0,3,,
SIPE SIPE,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,2,0.0,4,0.0,1,0.0,0,0.0,7,,
SUCRE,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
TAPACARI,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,2,0.0,2,0.0,1,0.0,0,0.0,5,,
TARABUCO,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
TARIJA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,3,,
TARVITA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
TIQUIPAYA,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
VILLAZON,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
VITICHI,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
WARNES,inmunoprevenibles,parotiditis,2005-01-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
YAPACANI,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
ZUDAÑEZ,inmunoprevenibles,parotiditis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
ACHACACHI,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ANCORAIMES,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
AZURDUY,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
CAIROMA,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
"CAIZA ""D""",inmunoprevenibles,parotiditis,2005-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CAMARGO,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAQUIAVIRI,inmunoprevenibles,parotiditis,2005-02-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
CARACOLLO,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COCHABAMBA,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,1,0.0,4,0.0,0,0.0,0,0.0,5,,
COMARAPA,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COPACABANA,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COTAGAITA,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
EL ALTO,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,5,0.0,6,0.0,1,0.0,0,0.0,12,,
GUAYARAMERIN,inmunoprevenibles,parotiditis,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
