municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
PUNATA,inmunoprevenibles,tetanos del adulto,2005-01-01,0,0,0,0.0,0,0.0,3,,0,0.0,3,,
MONTERO,inmunoprevenibles,tetanos del adulto,2005-02-01,0,0,0,0.0,0,0.0,3,,0,0.0,3,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos del adulto,2005-02-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
TAPACARI,inmunoprevenibles,tetanos del adulto,2005-02-01,0,0,0,0.0,0,0.0,2,,0,0.0,2,,
TARIJA,inmunoprevenibles,tetanos del adulto,2005-02-01,0,0,0,0.0,1,,0,0.0,0,0.0,1,,
URIONDO (A. CONCEPCION),inmunoprevenibles,tetanos del adulto,2005-02-01,0,0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
COCHABAMBA,inmunoprevenibles,tetanos del adulto,2005-03-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
HUAYLLAMARCA,inmunoprevenibles,tetanos del adulto,2005-03-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos del adulto,2005-03-01,0,0,0,0.0,1,,0,0.0,0,0.0,1,,
ENTRE RIOS,inmunoprevenibles,tetanos del adulto,2005-04-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,inmunoprevenibles,tetanos del adulto,2005-04-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
"CAIZA ""D""",inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,0,0.0,0,0.0,0,0.0,1,,1,,
COLPA BELGICA,inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,0,0.0,1,,0,0.0,0,0.0,1,,
POTOSI,inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,0,0.0,1,,0,0.0,0,0.0,1,,
RIBERALTA,inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,2,,0,0.0,0,0.0,0,0.0,2,,
SACABA,inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN JUAN DE YAPACANI,inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,0,0.0,0,0.0,0,0.0,1,,1,,
VILLAZON,inmunoprevenibles,tetanos del adulto,2005-05-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
CARANAVI,inmunoprevenibles,tetanos del adulto,2005-06-01,0,0,0,0.0,0,0.0,2,,0,0.0,2,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tetanos del adulto,2005-06-01,0,0,0,0.0,4,,0,0.0,0,0.0,4,,
