municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
BAURES,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
BERMEJO,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,3,,
BETANZOS,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,2,,
BUENA VISTA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
CAMIRI,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
CARANAVI,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COBIJA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,13,0.0,2,0.0,1,0.0,0,0.0,16,,
COCHABAMBA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,31,0.0,35,0.0,11,0.0,0,0.0,77,,
COLCAPIRHUA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,4,0.0,2,0.0,0,0.0,0,0.0,6,,
COPACABANA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
COROICO,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,3,,0,0.0,0,0.0,3,,
COTOCA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
EL ALTO,inmunoprevenibles,hepatitis,2005-01-01,1,0.0,17,0.0,14,0.0,5,0.0,0,0.0,37,,
GUAYARAMERIN,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,5,0.0,5,0.0,3,0.0,1,0.0,14,,
HUANUNI,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
LA PAZ,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,40,0.0,47,0.0,14,0.0,1,0.0,102,,
LLALLAGUA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
MOJOCOYA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
MONTERO,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,4,0.0,2,0.0,0,0.0,0,0.0,6,,
OKINAWA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
ORURO,inmunoprevenibles,hepatitis,2005-01-01,1,0.0,20,0.0,8,0.0,2,0.0,1,0.0,32,,
PORTACHUELO,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
POTOSI,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,0.0,2,0.0,0,0.0,0,0.0,4,,
PUNATA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
QUILLACOLLO,inmunoprevenibles,hepatitis,2005-01-01,3,0.0,1,0.0,1,0.0,0,0.0,0,0.0,5,,
RIBERALTA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,4,0.0,3,0.0,2,0.0,0,0.0,9,,
RURRENABAQUE,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
SACABA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
SAN BORJA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,,
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,3,,
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN JULIAN,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,3,,
SAN RAFAEL,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,26,0.0,27,0.0,6,0.0,0,0.0,59,,
SIPE SIPE,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,3,0.0,1,0.0,0,0.0,0,0.0,4,,
SUCRE,inmunoprevenibles,hepatitis,2005-01-01,1,0.0,17,0.0,11,0.0,2,0.0,0,0.0,31,,
TARIJA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,0.0,10,0.0,0,0.0,0,0.0,12,,
TEOPONTE,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
TIAWANACU,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
TIQUIPAYA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,3,,0,0.0,0,0.0,0,0.0,3,,
TRINIDAD,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,6,,0,0.0,0,0.0,6,,
TUPIZA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
VALLEGRANDE,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
VIACHA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
VILLA MONTES,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,4,,0,0.0,0,0.0,4,,
VILLA TUNARI,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
VILLAZON,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,0.0,2,0.0,0,0.0,0,0.0,4,,
YACUIBA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
YOTALA,inmunoprevenibles,hepatitis,2005-01-01,0,0.0,2,,0,0.0,0,0.0,0,0.0,2,,
AZURDUY,inmunoprevenibles,hepatitis,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
BERMEJO,inmunoprevenibles,hepatitis,2005-02-01,0,0.0,3,0.0,1,0.0,0,0.0,0,0.0,4,,
CAMIRI,inmunoprevenibles,hepatitis,2005-02-01,0,0.0,0,0.0,5,,0,0.0,0,0.0,5,,
COBIJA,inmunoprevenibles,hepatitis,2005-02-01,0,0.0,2,0.0,4,0.0,4,0.0,0,0.0,10,,
COCHABAMBA,inmunoprevenibles,hepatitis,2005-02-01,2,0.0,23,0.0,22,0.0,11,0.0,0,0.0,58,,
