,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
ASCENCION DE GUARAYOS,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,0,0,0,1,0,1
CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,1,0,0,1,1,2
CHARAGUA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,0,1,0,0,0,1,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,4,4,0,0,4,4,8
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,2,0,0,1,2,3
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,3,0,0,0,3,0,3
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,5,5,1,0,6,5,11
MOROCHATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,0,0,1,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,2,2,0,0,2,2,4
PADCAYA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,0,0,1,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,4,1,0,0,4,1,5
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,0,0,1,0,1,0,1
REYES,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,0,0,0,1,0,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,3,0,0,0,3,0,3
SACABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,0,0,0,1,0,1
SAN PEDRO DE CURAHUARA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,6,3,0,0,6,3,9
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,2,2,0,0,2,2,4
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,4,5,0,0,4,5,9
VILLA MONTES,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-01-01,1,0,0,0,1,0,1
APOLO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,0,0,1,0,1,1
CHAYANTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,0,0,1,0,1,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,4,8,0,0,4,8,12
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,5,6,1,0,6,6,12
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,9,7,1,0,10,7,17
MOCOMOCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,1,0,0,0,1,0,1
MONTERO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,1,0,0,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,6,4,1,0,7,4,11
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,4,0,0,0,4,0,4
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,1,0,0,0,1,0,1
SACACA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,1,1,0,1,1,2,3
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,4,3,0,0,4,3,7
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,3,2,0,0,3,2,5
TARACO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,0,0,1,0,1,1
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,2,0,0,0,2,0,2
TARVITA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,1,1,0,0,1,1,2
UNCIA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,0,0,1,0,1,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-02-01,0,1,0,1,0,2,2
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,10,4,0,0,10,4,14
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,4,0,2,2,6,2,8
EL TORNO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,1,0,0,0,1,1
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,2,0,0,0,2,0,2
ICLA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,0,1,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,12,4,2,1,14,5,19
MONTEAGUDO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,1,0,0,0,1,1
MONTERO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
MOROCHATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,7,3,0,0,7,3,10
PADCAYA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,0,0,1,0,1,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,3,0,0,0,3,0,3
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,1,0,0,0,1,1
PUNATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,1,0,0,0,1,1
ROBORE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,1,0,0,0,1,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,1,0,0,1,1,2
SACABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,0,1,0,1,0,1
SACACA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,0,1,0,1,0,1
SAN BORJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,3,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,2,0,0,0,2,0,2
SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,2,0,0,0,2,2
SANTA ANA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,2,6,1,0,3,6,9
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,4,3,1,0,5,3,8
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,3,0,0,0,3,0,3
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,1,0,0,1,1,2
TUPIZA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
UNCIA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,0,0,1,0,1,1
VIACHA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,0,0,1,0,1,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,1,0,0,0,1,0,1
VILLAZON,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-03-01,0,1,0,0,0,1,1
CARACOLLO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,4,7,0,0,4,7,11
COLQUECHACA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,0,0,1,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,3,2,0,0,3,2,5
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,1,0,0,0,1,1
LA ASUNTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,10,2,1,1,11,3,14
LAJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,0,0,1,0,1,1
MONTERO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,4,2,0,0,4,2,6
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,1,2,0,0,1,2,3
PUERTO VILLARROEL,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,3,0,0,0,3,0,3
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,2,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,6,1,0,0,6,1,7
SAPAHAQUI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,0,0,1,0,1,1
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,3,4,0,0,3,4,7
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,3,1,0,0,3,1,4
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,3,0,0,0,3,0,3
UNCIA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,0,0,1,0,1,1
URUBICHA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,1,0,0,0,1,0,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-04-01,0,0,0,1,0,1,1
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,2,0,0,0,2,0,2
CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,1,1,0,0,1,1,2
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,3,2,0,0,3,2,5
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,8,2,1,0,9,2,11
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,12,2,1,0,13,2,15
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,2016-05-01,3,4,0,1,3,5,8
