,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
CAMIRI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-01-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-01-01,2,5,0,0,2,5,7
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-01-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-02-01,6,2,0,0,6,2,8
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-02-01,2,2,0,0,2,2,4
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-02-01,0,1,0,0,0,1,1
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-02-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-02-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-03-01,3,2,0,0,3,2,5
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-03-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-03-01,0,1,0,0,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-03-01,1,0,0,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-03-01,1,0,0,0,1,0,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-03-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-04-01,1,5,1,0,2,5,7
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-04-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-04-01,0,1,0,0,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-04-01,1,0,0,0,1,0,1
VILLAZON,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-04-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-05-01,2,1,0,0,2,1,3
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-05-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-05-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-05-01,4,5,0,1,4,6,10
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-05-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-06-01,9,5,0,0,9,5,14
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-06-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-06-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-06-01,0,2,0,0,0,2,2
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-06-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-06-01,0,1,0,0,0,1,1
CHARAGUA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,0,0,1,0,1,0,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,2,1,0,0,2,1,3
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,1,2,0,1,1,3,4
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,2,1,0,0,2,1,3
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,1,0,0,0,1,0,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-07-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-08-01,2,2,0,0,2,2,4
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-08-01,1,0,0,0,1,0,1
EL CHORO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-08-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-08-01,0,1,0,0,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-08-01,1,0,0,0,1,0,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-08-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-09-01,5,3,0,0,5,3,8
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-09-01,1,0,0,0,1,0,1
IXIAMAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-09-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-09-01,0,1,0,0,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-09-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-09-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-10-01,6,4,0,0,6,4,10
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-10-01,2,3,0,0,2,3,5
ICLA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-10-01,0,0,1,0,1,0,1
INCAHUASI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-10-01,0,0,1,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-10-01,0,1,0,0,0,1,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,8,5,0,0,8,5,13
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,3,0,0,0,3,0,3
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,1,1,0,0,1,1,2
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,1,1,0,0,1,1,2
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-11-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-12-01,2,3,0,0,2,3,5
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-12-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-12-01,1,0,0,0,1,0,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-12-01,2,0,0,0,2,0,2
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-12-01,1,0,0,0,1,0,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2016-12-01,1,0,0,0,1,0,1
