municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia humana,2010-02-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA ANA,sospecha diagnostica,rabia humana,2010-03-01,0.0,1.0,0.0,2.0,0.0,0.0,3.0
ORURO,sospecha diagnostica,rabia humana,2010-05-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia humana,2010-05-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia humana,2010-06-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SUCRE,sospecha diagnostica,rabia humana,2010-06-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia humana,2010-07-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia humana,2010-08-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia humana,2010-09-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ENTRE RIOS CBBA,sospecha diagnostica,rabia humana,2010-10-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
PUERTO VILLARROEL,sospecha diagnostica,rabia humana,2010-10-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SAN MATIAS,sospecha diagnostica,rabia humana,2010-10-01,0.0,0.0,1.0,0.0,2.0,1.0,4.0
SUCRE,sospecha diagnostica,rabia humana,2010-10-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN MATIAS,sospecha diagnostica,rabia humana,2010-11-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
