municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2010-01-01,2.0,0.0,0.0,0.0,0.0,0.0,2.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-02-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-05-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MONTEAGUDO,sospecha diagnostica,meningitis meningococica,2010-06-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2010-06-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-06-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-09-01,1.0,0.0,1.0,0.0,1.0,0.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2010-11-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-11-01,0.0,2.0,0.0,0.0,0.0,0.0,2.0
SUCRE,sospecha diagnostica,meningitis meningococica,2010-12-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
