municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
LA PAZ,sospecha diagnostica,tos ferina,2010-02-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LA PAZ,sospecha diagnostica,tos ferina,2010-03-01,1.0,5.0,0.0,0.0,0.0,0.0,6.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2010-03-01,0.0,0.0,1.0,0.0,1.0,0.0,2.0
LA PAZ,sospecha diagnostica,tos ferina,2010-05-01,5.0,7.0,0.0,0.0,0.0,0.0,12.0
COCHABAMBA,sospecha diagnostica,tos ferina,2010-06-01,2.0,0.0,0.0,0.0,0.0,0.0,2.0
LA PAZ,sospecha diagnostica,tos ferina,2010-06-01,4.0,0.0,0.0,0.0,0.0,0.0,4.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2010-06-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
LA PAZ,sospecha diagnostica,tos ferina,2010-08-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MONTERO,sospecha diagnostica,tos ferina,2010-08-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MONTERO,sospecha diagnostica,tos ferina,2010-09-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EL ALTO,sospecha diagnostica,tos ferina,2010-10-01,1.0,1.0,0.0,0.0,0.0,0.0,2.0
