,group,variable,month,TOTALES,TOTALES,TOTALES
,,,,DENTRO,FUERA,TOTAL
municipality,,,,,,
ANZALDO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
APOLO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,4,0,4
BELLA FLOR,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
"CAIZA ""D""",salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
COCAPATA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,1,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,38,1,39
COLOMI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
COTOCA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,19,0,19
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-01-01,42,0,42
LAJA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,5,0,5
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,17,3,20
PORCO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
PORONGO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,7,0,7
SACABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,89,21,110
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,6,1,7
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-01-01,22,0,22
UYUNI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
VINTO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,1,2
ZUDAÑEZ,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
AUCAPATA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,0,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,31,0,31
CUEVO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,5,1,6
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
GUANAY,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-02-01,29,1,30
MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,2,0,2
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,13,1,14
PAILON,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-02-01,5,0,5
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,2,0,2
SAN PEDRO DE CURAHUARA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
SAN RAMON SCZ,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,80,24,104
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,2,0,2
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2019-02-01,2,0,2
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-02-01,5,0,5
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,3,0,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-02-01,16,0,16
VILLA CHARCAS,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-02-01,2,0,2
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2019-03-01,0,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,4,0,4
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,31,2,33
COLOMI,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
COTOCA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-03-01,20,1,21
EUCALIPTUS,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
HUARINA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-03-01,22,0,22
MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-03-01,7,0,7
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-03-01,18,0,18
PADCAYA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,2,0,2
PAILON,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-03-01,6,0,6
RAQAYPAMPA(ETA),salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,1,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,49,27,76
SENA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,2,0,2
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-03-01,11,0,11
TARACO,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,3,0,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-03-01,18,1,19
VIACHA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,2,0,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,1,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-03-01,2,0,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2019-03-01,1,0,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
