,group,variable,month,TOTALES,TOTALES,TOTALES
,,,,DENTRO,FUERA,TOTAL
municipality,,,,,,
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2023-01-01,2.0,0.0,2.0
RIBERALTA,mortalidad materna,muerte materna confirmada,2023-02-01,1.0,0.0,1.0
SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna confirmada,2023-02-01,1.0,0.0,1.0
SUCRE,mortalidad materna,muerte materna confirmada,2023-02-01,1.0,0.0,1.0
TARIJA,mortalidad materna,muerte materna confirmada,2023-02-01,1.0,0.0,1.0
VILLA NUEVA (LOMA ALTA),mortalidad materna,muerte materna confirmada,2023-02-01,0.0,1.0,1.0
COBIJA,mortalidad materna,muerte materna confirmada,2023-03-01,1.0,0.0,1.0
OCURI,mortalidad materna,muerte materna confirmada,2023-03-01,1.0,0.0,1.0
POTOSI,mortalidad materna,muerte materna confirmada,2023-03-01,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2023-03-01,1.0,0.0,1.0
SUCRE,mortalidad materna,muerte materna confirmada,2023-03-01,1.0,0.0,1.0
SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna confirmada,2023-04-01,1.0,1.0,2.0
SUCRE,mortalidad materna,muerte materna confirmada,2023-04-01,1.0,0.0,1.0
COCHABAMBA,mortalidad materna,muerte materna confirmada,2023-05-01,1.0,0.0,1.0
ORURO,mortalidad materna,muerte materna confirmada,2023-05-01,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2023-05-01,2.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2023-06-01,1.0,0.0,1.0
SUCRE,mortalidad materna,muerte materna confirmada,2023-06-01,1.0,0.0,1.0
ASCENCION DE GUARAYOS,mortalidad materna,muerte materna confirmada,2023-07-01,1.0,0.0,1.0
SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna confirmada,2023-07-01,0.0,1.0,1.0
QUILLACOLLO,mortalidad materna,muerte materna confirmada,2023-08-01,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2023-08-01,1.0,0.0,1.0
TRINIDAD,mortalidad materna,muerte materna confirmada,2023-12-01,1.0,0.0,1.0
