municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
CARAPARI,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
CONCEPCION,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
RIBERALTA,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,2.0,1.0,1.0,4.0
SAN RAMON BENI,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,0.0,0.0,2.0,2.0
TARIJA,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VILLA TUNARI,sospecha diagnostica,leptospirosis,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARAPARI,sospecha diagnostica,leptospirosis,2013-02-01,0.0,0.0,0.0,0.0,11.0,1.0,12.0
COBIJA,sospecha diagnostica,leptospirosis,2013-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN JULIAN,sospecha diagnostica,leptospirosis,2013-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CARAPARI,sospecha diagnostica,leptospirosis,2013-03-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
HUACARETA,sospecha diagnostica,leptospirosis,2013-03-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-03-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TARIJA,sospecha diagnostica,leptospirosis,2013-03-01,0.0,0.0,0.0,1.0,3.0,0.0,4.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-04-01,0.0,0.0,1.0,0.0,3.0,0.0,4.0
VILLA MONTES,sospecha diagnostica,leptospirosis,2013-04-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CABEZAS,sospecha diagnostica,leptospirosis,2013-05-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN JULIAN,sospecha diagnostica,leptospirosis,2013-05-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUCARA,sospecha diagnostica,leptospirosis,2013-06-01,0.0,0.0,0.0,0.0,2.0,1.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-06-01,0.0,0.0,1.0,0.0,1.0,0.0,2.0
MACHARETI,sospecha diagnostica,leptospirosis,2013-07-01,0.0,0.0,0.0,0.0,6.0,1.0,7.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-07-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CONCEPCION,sospecha diagnostica,leptospirosis,2013-08-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MONTEAGUDO,sospecha diagnostica,leptospirosis,2013-09-01,0.0,0.0,1.0,3.0,2.0,0.0,6.0
VILLA TUNARI,sospecha diagnostica,leptospirosis,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARAPARI,sospecha diagnostica,leptospirosis,2013-11-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-11-01,0.0,0.0,0.0,0.0,2.0,1.0,3.0
PADCAYA,sospecha diagnostica,leptospirosis,2013-12-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2013-12-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
