municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SUCRE,sospecha diagnostica,meningitis meningococica,2013-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,meningitis meningococica,2013-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VILLA TUNARI,sospecha diagnostica,meningitis meningococica,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2013-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EL ALTO,sospecha diagnostica,meningitis meningococica,2013-05-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
EL TORNO,sospecha diagnostica,meningitis meningococica,2013-05-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2013-05-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2013-06-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SUCRE,sospecha diagnostica,meningitis meningococica,2013-08-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN BORJA,sospecha diagnostica,meningitis meningococica,2013-09-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2013-09-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
VILLA TUNARI,sospecha diagnostica,meningitis meningococica,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL ALTO,sospecha diagnostica,meningitis meningococica,2013-10-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2013-10-01,1.0,2.0,0.0,0.0,0.0,0.0,3.0
EL ALTO,sospecha diagnostica,meningitis meningococica,2013-11-01,1.0,0.0,0.0,0.0,1.0,0.0,2.0
SUCRE,sospecha diagnostica,meningitis meningococica,2013-12-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
VILLA SERRANO,sospecha diagnostica,meningitis meningococica,2013-12-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
