municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2013-01-01,0,0,1,1,0,0,2
LA PAZ,sospecha diagnostica,paralisis flacida aguda (polio),2013-01-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2013-01-01,0,0,1,0,0,0,1
VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2013-01-01,0,0,0,0,0,0,0
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2013-02-01,0,0,0,1,0,0,1
ORURO,sospecha diagnostica,paralisis flacida aguda (polio),2013-02-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2013-02-01,0,0,1,0,0,0,1
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2013-03-01,0,1,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,paralisis flacida aguda (polio),2013-03-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-03-01,0,1,2,0,0,0,3
SUCRE,sospecha diagnostica,paralisis flacida aguda (polio),2013-03-01,0,1,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,paralisis flacida aguda (polio),2013-04-01,0,0,0,1,0,0,1
MONTEAGUDO,sospecha diagnostica,paralisis flacida aguda (polio),2013-04-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,paralisis flacida aguda (polio),2013-04-01,0,1,0,0,0,0,1
ORURO,sospecha diagnostica,paralisis flacida aguda (polio),2013-05-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2013-05-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2013-06-01,0,1,0,0,0,0,1
LA PAZ,sospecha diagnostica,paralisis flacida aguda (polio),2013-06-01,0,0,0,0,1,0,1
RAVELO,sospecha diagnostica,paralisis flacida aguda (polio),2013-06-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2013-07-01,0,1,0,0,0,0,1
LLICA,sospecha diagnostica,paralisis flacida aguda (polio),2013-07-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-07-01,0,0,0,1,1,0,2
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2013-08-01,0,0,1,0,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-08-01,0,1,0,0,0,0,1
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2013-08-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2013-09-01,0,1,0,0,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,paralisis flacida aguda (polio),2013-09-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-09-01,0,0,3,0,0,0,3
VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2013-09-01,0,0,0,0,0,0,0
SAN IGNACIO,sospecha diagnostica,paralisis flacida aguda (polio),2013-10-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-10-01,0,2,0,0,0,0,2
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2013-11-01,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2013-11-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-11-01,0,0,1,0,0,0,1
YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2013-11-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2013-12-01,0,0,1,0,0,0,1
SUCRE,sospecha diagnostica,paralisis flacida aguda (polio),2013-12-01,0,0,0,2,0,0,2
