,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENA VISTA,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
COBIJA,sospecha diagnostica,zika,2017-01-01,0,0,0,0,1,0,0,0,1,0,0,0,2,10,0,0,1,0,0,1,5,11,16
COCHABAMBA,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,0,0,7,2,9
EL TORNO,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,2,5,7
GUAYARAMERIN,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,3
PUERTO RICO,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BORJA,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,0,3,6,9
TRINIDAD,sospecha diagnostica,zika,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,5,5
BUENA VISTA,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARANAVI,sospecha diagnostica,zika,2017-02-01,0,0,0,0,1,0,0,0,0,0,1,2,1,8,2,4,0,2,0,0,5,16,21
CARMEN RIVERO TORREZ,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,zika,2017-02-01,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,6
COCHABAMBA,sospecha diagnostica,zika,2017-02-01,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,2,1,6,6,12
CONCEPCION,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL TORNO,sospecha diagnostica,zika,2017-02-01,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,6,7
ENTRE RIOS CBBA,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
GUANAY,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,2,5,7
GUAYARAMERIN,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
MAPIRI,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,zika,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
