,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ACHOCALLA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ALCALA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,3,3,1,1,0,0,0,0,5,2,2,1,1,1,1,3,13,11,24
ALTO BENI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ANDAMARCA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANZALDO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
APOLO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
ARANI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ARBIETO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,4,1,2,0,0,0,2,0,3,0,1,0,0,0,1,0,13,1,14
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
BETANZOS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
BUENA VISTA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,1,2,1,2,1,0,2,0,5,7,0,0,0,0,2,0,12,11,23
CALAMARCA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,3,2,2,0,2,2,8,4,2,0,7,5,24,13,37
CARAPARI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHARAGUA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
CHAYANTA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,5,3,8
CHIMORE,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,3
CHUA COCANI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,7,0,6,2,0,2,1,1,7,4,2,1,1,0,4,4,28,14,42
CLIZA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,1,0,1,0,6,5,5,7,5,5,11,7,28,10,9,2,8,6,7,8,81,50,131
COCAPATA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COCHABAMBA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,1,2,11,8,59,50,44,44,42,30,12,16,88,50,24,14,19,14,24,15,324,243,567
COLCAPIRHUA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,1,5,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,8,5,13
COLOMI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
COLQUENCHA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COMARAPA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,1,1,1,0,3,0,1,4,8,1,8,0,5,1,7,4,3,2,2,12,39,25,64
CONCEPCION,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,3,0,1,3,4,2,7,1,9,3,4,1,2,0,2,0,32,10,42
COPACABANA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CORIPATA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,1,0,0,1,1,0,1,1,1,1,0,0,3,0,0,1,1,0,3,2,11,6,17
COROICO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COTAGAITA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,3,3,6
COTOCA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,1,0,2,1,0,0,2,0,5,0,0,0,0,0,0,2,10,3,13
CUEVO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CULPINA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5,2,9,11
DESAGUADERO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,1,1,5,1,38,26,25,18,11,12,16,13,68,47,26,14,13,15,20,17,223,164,387
EL PUENTE(STC),"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,1,0,1,1,0,2,0,3,1,1,0,0,0,0,1,7,4,11
EL TORNO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,1,8,5,5,5,8,4,13,5,21,14,16,9,8,6,11,10,90,59,149
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,0,0,0,2,0,8,2,10
ESCOMA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,1,0,1,2,1,0,1,3,2,2,0,8,3,15,9,24
EUCALIPTUS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUANAY,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
GUAYARAMERIN,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,4,1,5
HUANUNI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,36,0,9,0,1,0,91,0,91
HUARINA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
ICHOCA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ICLA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
INCAHUASI,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,6
LA ASUNTA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,2,2,3,2,0,0,1,3,3,2,0,2,1,0,2,1,12,12,24
LA GUARDIA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,1,0,4,3,8,2,3,2,1,1,10,3,2,1,4,4,3,5,36,21,57
LA PAZ,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,4,5,5,7,52,52,33,28,25,14,37,29,222,142,69,55,63,43,76,74,586,449,1035
LAGUNILLAS,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,4
LAJA,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
