,group,variable,month,TOTALES,TOTALES,TOTALES
,,,,DENTRO,FUERA,TOTAL
municipality,,,,,,
ATOCHA,salud sexual y reproductiva,eclampsia,2022-01-01,1,0,1
EL ALTO,salud sexual y reproductiva,eclampsia,2022-01-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2022-01-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-01-01,4,0,4
COCHABAMBA,salud sexual y reproductiva,eclampsia,2022-02-01,4,0,4
EL ALTO,salud sexual y reproductiva,eclampsia,2022-02-01,1,0,1
MONTERO,salud sexual y reproductiva,eclampsia,2022-02-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2022-02-01,1,2,3
SAN PEDRO DE MACHA,salud sexual y reproductiva,eclampsia,2022-02-01,0,1,1
SANTA ANA,salud sexual y reproductiva,eclampsia,2022-02-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-02-01,3,0,3
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-02-01,8,0,8
LA PAZ,salud sexual y reproductiva,eclampsia,2022-03-01,2,0,2
POTOSI,salud sexual y reproductiva,eclampsia,2022-03-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-03-01,4,0,4
TARIJA,salud sexual y reproductiva,eclampsia,2022-03-01,1,0,1
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-03-01,17,0,17
EL ALTO,salud sexual y reproductiva,eclampsia,2022-04-01,2,0,2
MONTERO,salud sexual y reproductiva,eclampsia,2022-04-01,1,0,1
ORURO,salud sexual y reproductiva,eclampsia,2022-04-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,eclampsia,2022-04-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2022-04-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,eclampsia,2022-04-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-04-01,0,1,1
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-04-01,17,0,17
BERMEJO,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2022-05-01,2,0,2
MONTERO,salud sexual y reproductiva,eclampsia,2022-05-01,2,0,2
ORURO,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,eclampsia,2022-05-01,0,2,2
SAN BORJA,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
SANTA ANA,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
SUCRE,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
TARIJA,salud sexual y reproductiva,eclampsia,2022-05-01,1,0,1
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-05-01,25,0,25
COCHABAMBA,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
CONCEPCION,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
EL ALTO,salud sexual y reproductiva,eclampsia,2022-06-01,2,1,3
LA PAZ,salud sexual y reproductiva,eclampsia,2022-06-01,3,0,3
ORURO,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
POTOSI,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
SACABA,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-06-01,5,0,5
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-06-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2022-07-01,1,0,1
SACABA,salud sexual y reproductiva,eclampsia,2022-07-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,eclampsia,2022-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-07-01,4,0,4
SUCRE,salud sexual y reproductiva,eclampsia,2022-07-01,3,0,3
TARIJA,salud sexual y reproductiva,eclampsia,2022-07-01,1,0,1
UNCIA,salud sexual y reproductiva,eclampsia,2022-07-01,1,0,1
YACUIBA,salud sexual y reproductiva,eclampsia,2022-07-01,1,0,1
EL ALTO,salud sexual y reproductiva,eclampsia,2022-08-01,4,0,4
MONTERO,salud sexual y reproductiva,eclampsia,2022-08-01,2,0,2
PAILON,salud sexual y reproductiva,eclampsia,2022-08-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,eclampsia,2022-08-01,1,0,1
SANTA ANA,salud sexual y reproductiva,eclampsia,2022-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-08-01,4,0,4
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-08-01,2,0,2
EL ALTO,salud sexual y reproductiva,eclampsia,2022-09-01,2,0,2
LA PAZ,salud sexual y reproductiva,eclampsia,2022-09-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-09-01,6,6,12
TARIJA,salud sexual y reproductiva,eclampsia,2022-09-01,1,0,1
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-09-01,2,0,2
ORURO,salud sexual y reproductiva,eclampsia,2022-10-01,3,0,3
PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2022-10-01,1,0,1
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,eclampsia,2022-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-10-01,2,3,5
TARIJA,salud sexual y reproductiva,eclampsia,2022-10-01,1,0,1
TRINIDAD,salud sexual y reproductiva,eclampsia,2022-10-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2022-11-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2022-11-01,3,0,3
MONTERO,salud sexual y reproductiva,eclampsia,2022-11-01,1,0,1
POTOSI,salud sexual y reproductiva,eclampsia,2022-11-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-11-01,6,2,8
SUCRE,salud sexual y reproductiva,eclampsia,2022-11-01,2,0,2
EL ALTO,salud sexual y reproductiva,eclampsia,2022-12-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2022-12-01,2,0,2
RIBERALTA,salud sexual y reproductiva,eclampsia,2022-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2022-12-01,3,0,3
