,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ACHACACHI,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,4
ACHOCALLA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AIQUILE,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3
ALCALA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,3,4
ALTO BENI,otras infecciones,neumonia,2024-01-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,5
ANCORAIMES,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ANZALDO,otras infecciones,neumonia,2024-01-01,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,6
ARANI,otras infecciones,neumonia,2024-01-01,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,8
ARBIETO,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3
ARQUE,otras infecciones,neumonia,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
ASCENCION DE GUARAYOS,otras infecciones,neumonia,2024-01-01,2,0,1,2,3,3,2,1,0,0,0,0,1,1,2,0,2,1,2,4,15,12,27
ATOCHA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2024-01-01,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,5,2,7
AZURDUY,otras infecciones,neumonia,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,3,5
BELLA FLOR,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
BERMEJO,otras infecciones,neumonia,2024-01-01,1,0,1,0,8,7,4,4,3,4,0,0,3,6,1,4,5,2,6,21,32,48,80
BETANZOS,otras infecciones,neumonia,2024-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BOLIVAR,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,4
BOYUIBE,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BUENA VISTA,otras infecciones,neumonia,2024-01-01,1,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,7,4,11
CABEZAS,otras infecciones,neumonia,2024-01-01,0,0,2,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,6,5,11
CAIROMA,otras infecciones,neumonia,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,4,5
CAJUATA,otras infecciones,neumonia,2024-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CALAMARCA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CAMARGO,otras infecciones,neumonia,2024-01-01,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,5,4,9
CAMATAQUI (C. VILLA ABECIA),otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAMIRI,otras infecciones,neumonia,2024-01-01,0,0,0,0,1,4,1,1,0,1,0,0,4,2,1,0,0,1,5,2,12,11,23
CAPINOTA,otras infecciones,neumonia,2024-01-01,0,1,2,0,3,2,0,0,0,0,0,0,0,1,1,0,1,1,1,3,8,8,16
CARACOLLO,otras infecciones,neumonia,2024-01-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CARANAVI,otras infecciones,neumonia,2024-01-01,1,0,1,3,3,0,0,2,2,0,1,1,4,4,3,1,3,6,10,5,28,22,50
CARAPARI,otras infecciones,neumonia,2024-01-01,0,2,1,0,5,2,6,5,1,1,1,0,0,1,4,1,0,4,3,6,21,22,43
CARIPUYO,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CARMEN RIVERO TORREZ,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,3,3,6
CATACORA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CHALLAPATA,otras infecciones,neumonia,2024-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,6,3,9
CHARAGUA,otras infecciones,neumonia,2024-01-01,2,1,7,2,8,4,1,1,1,2,0,0,5,0,0,1,0,2,4,2,28,15,43
CHARAÑA,otras infecciones,neumonia,2024-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHAYANTA,otras infecciones,neumonia,2024-01-01,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,6
CHIMORE,otras infecciones,neumonia,2024-01-01,3,0,4,2,11,5,10,3,0,0,0,1,0,3,1,0,0,1,5,7,34,22,56
CHUA COCANI,otras infecciones,neumonia,2024-01-01,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4,2,6
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,neumonia,2024-01-01,0,0,0,0,3,1,3,0,0,2,0,0,1,0,1,0,3,0,4,0,15,3,18
CKOCHAS,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CLIZA,otras infecciones,neumonia,2024-01-01,0,0,2,1,3,2,2,0,0,1,0,0,0,1,1,0,1,1,5,1,14,7,21
COBIJA,otras infecciones,neumonia,2024-01-01,1,3,4,4,5,1,8,9,1,1,0,2,3,2,2,2,2,0,8,5,34,29,63
COCHABAMBA,otras infecciones,neumonia,2024-01-01,11,7,12,9,23,14,9,8,5,6,3,11,15,19,11,7,19,21,85,82,193,184,377
COLCAPIRHUA,otras infecciones,neumonia,2024-01-01,0,0,1,0,1,4,1,1,0,0,0,1,3,3,0,1,2,3,3,2,11,15,26
"COLCHA ""K""",otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,2,4
COLLANA,otras infecciones,neumonia,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLOMI,otras infecciones,neumonia,2024-01-01,1,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,6,3,9
COLQUECHACA,otras infecciones,neumonia,2024-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3
COLQUENCHA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,5,5
COLQUIRI,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,4,2,6
COMARAPA,otras infecciones,neumonia,2024-01-01,2,3,0,1,0,1,1,2,0,1,0,0,1,0,3,2,1,0,3,4,11,14,25
CONCEPCION,otras infecciones,neumonia,2024-01-01,2,1,10,4,14,14,0,0,0,1,0,0,2,0,0,0,0,2,10,1,38,23,61
COPACABANA,otras infecciones,neumonia,2024-01-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4
CORIPATA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
COROICO,otras infecciones,neumonia,2024-01-01,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,1,3,2,7,7,14
COTAGAITA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,6,3,9
COTOCA,otras infecciones,neumonia,2024-01-01,4,1,8,3,8,7,4,3,0,5,2,1,4,9,1,1,2,6,3,8,36,44,80
CUATRO CAÑADAS,otras infecciones,neumonia,2024-01-01,1,0,1,0,3,1,4,2,0,1,0,1,0,4,0,0,0,0,2,1,11,10,21
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,neumonia,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3
CULPINA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,4,6
CURAHUARA DE CARANGAS,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,otras infecciones,neumonia,2024-01-01,26,17,39,36,69,57,18,19,9,3,4,2,17,18,18,18,19,26,25,39,244,235,479
EL PUENTE(STC),otras infecciones,neumonia,2024-01-01,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,2,6,5,11
EL PUENTE(TJA),otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL TORNO,otras infecciones,neumonia,2024-01-01,5,5,2,3,5,5,2,1,0,1,0,1,1,11,3,4,1,5,24,15,43,51,94
EL VILLAR,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ENTRE RIOS TRJ,otras infecciones,neumonia,2024-01-01,0,2,2,0,4,2,0,1,0,0,0,0,1,0,0,1,0,0,2,1,9,7,16
ENTRE RIOS CBBA,otras infecciones,neumonia,2024-01-01,0,0,1,1,6,3,2,2,0,0,1,0,2,4,1,0,1,3,2,2,16,15,31
ESCOMA,otras infecciones,neumonia,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EUCALIPTUS,otras infecciones,neumonia,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
FERNANDEZ ALONSO,otras infecciones,neumonia,2024-01-01,0,0,0,3,1,0,1,0,0,0,1,2,0,2,0,0,0,0,1,0,4,7,11
FILADELFIA,otras infecciones,neumonia,2024-01-01,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,6,5,11
GAIOC JATUN AYLLU YURA,otras infecciones,neumonia,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,3,5
GENERAL SAAVEDRA,otras infecciones,neumonia,2024-01-01,1,0,1,3,2,1,2,0,1,0,1,1,0,1,0,2,0,2,3,3,11,13,24
