,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
BERMEJO,inmunoprevenibles,parotiditis,2011-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BETANZOS,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARACOLLO,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CARAPARI,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CLIZA,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,1,1,0,1,0,1,0,0,1,3,4
COLCAPIRHUA,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL ALTO,inmunoprevenibles,parotiditis,2011-01-01,0,0,3,0,1,0,0,1,0,0,0,0,4,1,5
EL PUENTE(TJA),inmunoprevenibles,parotiditis,2011-01-01,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
ICLA,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
JESUS DE MACHACA,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA ASUNTA,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
MAGDALENA,inmunoprevenibles,parotiditis,2011-01-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
MONTERO,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,parotiditis,2011-01-01,0,0,3,1,1,3,0,0,0,2,0,0,4,6,10
POTOSI,inmunoprevenibles,parotiditis,2011-01-01,0,0,1,0,0,0,0,0,0,2,0,0,1,2,3
PUCARANI,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2
RIBERALTA,inmunoprevenibles,parotiditis,2011-01-01,0,0,3,2,0,0,0,0,0,0,0,0,3,2,5
SAN IGNACIO DE VELASCO,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN RAFAEL,inmunoprevenibles,parotiditis,2011-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2011-01-01,0,1,1,3,1,3,1,1,0,1,0,0,3,9,12
