municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
AZURDUY,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BELEN DE ANDAMARCA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BERMEJO,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BETANZOS,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
"CAIZA ""D""",violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
CAMARGO,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMIRI,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAPINOTA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
CHALLAPATA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,12,0.0,1,0.0,13,,
CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
COBIJA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COCHABAMBA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
COMARAPA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
COPACABANA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
