,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
CARANAVI,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,4,0,14,1,0,1,18,2,20
EL ALTO,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,1,5,8,0,0,5,9,14
EL TORNO,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
LA PAZ,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,1,0,0,1,0,2,2,2,0,5,3,8
ORURO,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
PUERTO VILLARROEL,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3
WARNES,infecc. de transmision sexual,vih poblacion en general,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BERMEJO,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CLIZA,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,2,1,9,1,2,0,13,2,15
EL ALTO,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,0,0,5,3,0,0,5,3,8
EL TORNO,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
LA PAZ,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
SACABA,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
SAN CARLOS,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih poblacion en general,2012-02-01,0,0,1,0,0,0,2,1,8,0,0,0,11,1,12
