,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
CHUMA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,2,0,7,0,0,0,9,9
COCHABAMBA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,1,0,8,0,0,0,9,9
EL ALTO,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
JESUS DE MACHACA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ORURO,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
PUERTO VILLARROEL,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCRE,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TACACHI,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TARABUCO,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VIACHA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AIQUILE,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ANZALDO,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ARANI,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
COCHABAMBA,infecc. de transmision sexual,sifilis en la mujer embarazada,2012-02-01,0,0,0,0,0,0,0,1,0,4,0,0,0,5,5
