,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
ARAMPAMPA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARANI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
ARBIETO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AZURDUY,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BELEN DE ANDAMARCA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,4
BETANZOS,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BOYUIBE,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CARANAVI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2
CARAPARI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2
CHARAGUA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,2,4
CHAYANTA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHIMORE,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,4,3,7
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CKOCHAS,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
COBIJA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCAPATA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,9,4,8,5,5,4,2,0,10,17,5,5,2,4,6,5,47,44,91
COLCAPIRHUA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COMARAPA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,3
COTOCA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
CUEVO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
EL PUENTE(STC),otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL PUENTE(TJA),otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
ENTRE RIOS TRJ,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
ENTRE RIOS CBBA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,1,0,0,0,0,1,2,1,1,0,0,2,3,0,0,0,1,0,0,4,8,12
GENERAL SAAVEDRA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,4
GUAYARAMERIN,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,4
HUACAYA (VILLA DE HUACAYA),otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
INCAHUASI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
LA GUARDIA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHARETI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MAGDALENA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAIRANA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,3
MECAPACA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MINEROS,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4
MIZQUE,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MOJOCOYA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,4
MONTEAGUDO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3
MONTERO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,4,3,7
MOROCHATA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,4
PADCAYA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,0,1,0,0,0,0,1,2,4,0,0,0,0,1,0,5,5,10
PAILON,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
POCONA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2
POJO (CBBA),otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUCARANI,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,3,4
PUERTO GONZALO MORENO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
PUERTO SUAREZ,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,2,2,1,1,1,1,0,2,4,5,1,1,0,1,1,2,10,15,25
PUNA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
PUNATA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
QUILLACOLLO,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,1,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,4,5,9
RIBERALTA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
SABAYA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
SACABA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,5
SACABAMBA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAMAIPATA,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN ANDRES,otras infecciones,n de personas con envenenamiento por aracnidos,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
