,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,1,0,1,2,4,0,0,0,0,0,0,1,2,1,2,0,1,2,4,6,15,21
ACHACACHI,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,1,4,0,13,13,4,1,4,2,0,0,4,11,1,1,1,7,12,15,44,51,95
ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,1,3,3,23,17,10,12,1,5,1,2,5,4,1,4,2,2,9,17,57,67,124
AIQUILE,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,1,3,5,16,11,8,2,1,2,0,5,1,2,4,2,2,4,7,9,43,43,86
ALALAY,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,5
ALCALA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,3,3,6,12,2,2,1,1,0,1,0,2,3,3,2,1,1,7,18,32,50
ALTO BENI,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,1,5,0,20,20,3,1,0,0,2,1,2,7,5,1,2,0,7,3,46,34,80
ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,2,10,6,2,1,0,0,0,0,3,5,2,2,2,0,9,4,29,20,49
ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,1,6,4,0,4,1,1,0,1,5,3,2,1,1,3,8,9,23,27,50
ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,1,2,2,1,0,0,0,0,1,2,2,1,1,0,2,2,9,8,17
ANZALDO,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,0,8,1,1,2,0,3,1,0,2,3,2,2,1,1,6,8,22,20,42
APOLO,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,2,5,7,18,19,5,7,2,1,1,2,1,9,2,3,1,0,3,2,39,52,91
ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,1,4,4,0,1,0,0,0,1,0,0,0,0,1,0,2,2,8,9,17
ARANI,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,2,6,6,0,1,0,0,0,1,3,3,0,1,1,0,0,5,11,19,30
ARBIETO,otras infecciones,enfermedad diarreica aguda,2023-01-01,4,1,9,7,34,36,4,2,2,1,3,1,6,7,1,2,1,2,8,9,72,68,140
ARQUE,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,0,6,2,12,6,2,2,3,1,0,0,3,2,2,1,2,1,3,8,34,23,57
ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2023-01-01,7,6,20,15,40,22,6,5,6,4,3,3,7,8,2,1,4,0,1,2,96,66,162
ATOCHA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,1,21,10,13,2,8,3,1,1,14,18,17,5,6,11,10,8,91,59,150
AUCAPATA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,1,0,0,3,3,1,1,1,0,0,0,1,5,0,1,1,0,1,2,8,13,21
AYATA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,7,4,1,1,2,1,0,0,1,3,1,1,0,1,0,2,12,13,25
AYO AYO,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,1,6,6,1,3,1,1,0,1,0,5,0,3,0,1,4,6,13,27,40
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2023-01-01,1,0,4,1,25,21,5,2,2,2,2,0,4,3,7,4,3,2,7,11,60,46,106
AZURDUY,otras infecciones,enfermedad diarreica aguda,2023-01-01,4,0,2,8,17,18,1,2,0,3,0,0,1,2,1,4,1,3,3,7,30,47,77
BATALLAS,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,1,0,0,5,3,1,2,0,0,0,0,4,3,0,0,0,1,3,3,13,13,26
BAURES,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,5,8,5,4,4,1,4,2,7,2,4,2,4,3,6,5,39,27,66
BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,0,3,0,1,0,0,0,0,0,0,1,4,0,1,2,1,1,11,4,15
BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,2,4,3,7
BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,1,3,7,1,3,0,0,2,1,3,2,2,0,1,0,1,1,13,15,28
BERMEJO,otras infecciones,enfermedad diarreica aguda,2023-01-01,4,6,8,14,55,37,17,25,6,10,2,7,29,42,14,15,15,11,25,18,175,185,360
BETANZOS,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,0,10,4,24,25,3,6,2,5,2,2,12,14,1,7,4,10,16,18,76,91,167
BOLIVAR,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,1,5,6,0,0,0,0,0,0,1,1,1,1,0,0,4,2,11,11,22
BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,2,2,3,2,0,3,0,0,1,2,1,0,2,0,1,0,10,9,19
BOYUIBE,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,2,2,1,11,15,1,3,1,2,1,1,2,5,2,2,2,3,3,0,26,34,60
BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,3,5,3,8,9,1,0,1,1,1,2,1,3,0,2,0,0,2,2,19,25,44
CABEZAS,otras infecciones,enfermedad diarreica aguda,2023-01-01,4,3,8,16,42,39,17,13,7,11,5,9,24,36,9,10,8,8,14,21,138,166,304
CAIROMA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,5,2,16,14,3,7,1,2,0,1,5,7,3,3,1,3,8,11,42,50,92
"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2023-01-01,1,2,4,3,18,15,7,8,4,1,2,2,5,9,3,1,3,4,8,14,55,59,114
CAJUATA,otras infecciones,enfermedad diarreica aguda,2023-01-01,5,2,7,9,24,22,3,10,1,1,0,0,1,5,3,3,1,2,2,4,47,58,105
CALACOTO,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,1,3,5,3,3,0,0,1,0,1,1,0,0,0,3,6,10,14,23,37
CALAMARCA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,1,1,0,6,6,2,2,3,1,0,0,0,2,1,0,0,3,4,3,17,18,35
CAMARGO,otras infecciones,enfermedad diarreica aguda,2023-01-01,4,1,3,7,16,11,4,8,5,7,1,4,12,8,2,12,2,4,12,18,61,80,141
CAMATAQUI (C. VILLA ABECIA),otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,1,2,4,0,0,0,0,0,0,2,2,1,1,3,0,3,7,12,15,27
CAMIRI,otras infecciones,enfermedad diarreica aguda,2023-01-01,7,3,18,14,65,67,34,28,14,26,5,7,22,42,8,10,13,20,26,36,212,253,465
CAPINOTA,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,1,4,7,22,22,4,4,2,3,0,4,8,6,5,6,3,3,10,19,59,75,134
CAQUIAVIRI,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,1,0,0,14,8,1,2,0,1,1,1,3,3,2,2,2,2,6,11,30,31,61
CARACOLLO,otras infecciones,enfermedad diarreica aguda,2023-01-01,1,3,5,0,24,20,5,11,0,3,2,6,8,8,0,4,1,1,6,6,52,62,114
CARANAVI,otras infecciones,enfermedad diarreica aguda,2023-01-01,7,8,19,13,69,39,14,12,4,4,1,1,14,22,8,8,8,8,14,13,158,128,286
CARANGAS,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,2,1,5,4,9
CARAPARI,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,1,4,6,32,24,19,13,6,5,2,11,15,18,11,7,7,7,17,7,115,99,214
CARIPUYO,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,1,4,1,8,5,0,1,0,1,0,0,0,2,0,2,0,1,1,3,15,17,32
CARMEN RIVERO TORREZ,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,1,0,0,3,5,3,0,1,2,0,1,4,2,1,3,5,0,8,2,25,16,41
CATACORA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,5,4,9
CHACARILLA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,2,3,0,0,0,0,0,0,4,0,1,1,0,0,0,1,7,5,12
CHALLAPATA,otras infecciones,enfermedad diarreica aguda,2023-01-01,5,3,18,14,38,44,12,11,6,5,2,2,8,17,6,8,3,11,22,22,120,137,257
CHAQUI,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,2,0,2,4,0,1,0,0,0,0,1,4,0,0,1,1,5,6,11,16,27
CHARAGUA,otras infecciones,enfermedad diarreica aguda,2023-01-01,11,10,16,21,80,73,21,24,7,9,4,9,9,29,7,9,5,9,15,20,175,213,388
CHARAÑA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,3,5
CHAYANTA,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,0,4,0,23,24,8,6,4,0,1,1,2,9,3,5,0,0,5,12,52,57,109
CHIMORE,otras infecciones,enfermedad diarreica aguda,2023-01-01,3,1,11,8,35,24,14,13,4,1,6,3,3,12,5,5,3,2,6,7,90,76,166
CHIPAYA,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,8
CHOQUE COTA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,1,0,2,1,3,1,0,0,1,0,1,3,1,2,1,3,3,2,13,12,25
CHUA COCANI,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,6
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,enfermedad diarreica aguda,2023-01-01,4,0,1,0,9,13,5,0,1,4,3,0,6,5,1,0,6,1,4,2,40,25,65
CHUMA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,0,1,8,8,4,2,3,3,3,0,5,4,1,1,2,2,4,7,30,28,58
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,enfermedad diarreica aguda,2023-01-01,2,2,1,2,19,14,2,9,3,2,2,4,1,1,2,1,3,1,2,4,37,40,77
CKOCHAS,otras infecciones,enfermedad diarreica aguda,2023-01-01,3,1,3,1,10,10,5,5,3,1,1,2,1,0,0,1,4,7,5,9,35,37,72
CLIZA,otras infecciones,enfermedad diarreica aguda,2023-01-01,3,8,4,1,8,9,3,5,4,0,1,3,3,7,4,3,1,4,4,13,35,53,88
COBIJA,otras infecciones,enfermedad diarreica aguda,2023-01-01,5,8,22,13,51,37,20,17,6,11,5,3,10,24,7,5,6,12,6,9,138,139,277
COCAPATA,otras infecciones,enfermedad diarreica aguda,2023-01-01,0,0,6,6,17,12,3,5,1,3,3,0,5,4,1,0,2,0,2,3,40,33,73
COCHABAMBA,otras infecciones,enfermedad diarreica aguda,2023-01-01,68,43,141,125,553,511,258,222,150,141,159,150,312,393,195,228,84,130,139,227,2059,2170,4229
